when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-04-27T12:44:20.255Z,02,5.126857757568359,979,253,668,-22,1045,-192
2017-04-27T13:14:11.832Z,02,5.126857757568359,982,258,670,-26,1047,-191
2017-04-27T13:44:06.337Z,02,5.126857757568359,985,259,694,-31,1048,-191
2017-04-27T14:43:57.992Z,02,5.126857757568359,993,252,929,-71,878,-194
2017-04-27T15:14:00.633Z,02,5.103867053985596,990,267,861,-73,792,-171
2017-04-27T15:47:31.343Z,02,4.991940021514893,979,254,820,-55,731,-156
2017-04-28T17:23:51.461Z,02,5.058499813079834,902,247,718,-22,1061,-233
2017-04-28T17:53:36.472Z,02,5.036116600036621,903,250,714,-15,1066,-222
2017-04-28T18:23:14.945Z,02,4.991940021514893,905,242,710,-23,1067,-223
2017-04-28T18:52:57.386Z,02,5.013930797576904,908,244,706,-22,1072,-231
2017-04-28T19:22:40.157Z,02,5.013930797576904,910,246,702,-27,1079,-219
2017-04-28T19:52:17.746Z,02,5.013930797576904,914,255,698,-31,1084,-224
2017-04-28T20:21:46.736Z,02,5.013930797576904,921,259,697,-31,1085,-222
2017-04-28T20:51:12.577Z,02,4.991940021514893,925,265,693,-35,1083,-223
2017-04-28T21:20:37.324Z,02,4.991940021514893,935,254,691,-31,1084,-223
2017-04-28T21:50:01.796Z,02,4.991940021514893,943,253,690,-33,1096,-228
2017-04-28T22:19:26.089Z,02,4.970141410827637,949,257,685,-31,1094,-229
2017-04-28T22:48:50.108Z,02,4.970141410827637,955,257,686,-26,1102,-230
2017-04-28T23:18:13.650Z,02,4.970141410827637,956,258,686,-26,1096,-232
2017-04-28T23:47:36.768Z,02,4.970141410827637,961,251,679,-29,1100,-229
2017-04-29T00:16:59.292Z,02,4.948532581329346,966,268,682,-31,1104,-219
2017-04-29T00:46:21.791Z,02,4.948532581329346,974,258,682,-32,1110,-220
2017-04-29T01:15:44.361Z,02,4.948532581329346,977,262,684,-28,1106,-225
2017-04-29T01:45:06.643Z,02,4.948532581329346,983,260,684,-31,1107,-224
2017-04-29T02:14:28.964Z,02,4.948532581329346,985,261,684,-27,1112,-227
2017-04-29T02:43:51.482Z,02,4.948532581329346,990,256,686,-20,1108,-228
2017-04-29T03:13:13.699Z,02,4.948532581329346,993,263,684,-22,1108,-227
2017-04-29T03:42:36.240Z,02,4.927110195159912,996,263,686,-26,1109,-222
2017-04-29T04:11:58.751Z,02,4.927110195159912,998,257,685,-26,1140,-228
2017-04-29T04:41:21.041Z,02,4.927110195159912,1006,259,684,-27,1190,-230
2017-04-29T05:10:43.138Z,02,4.927110195159912,1008,251,684,-22,1230,-235
2017-04-29T05:40:04.998Z,02,4.927110195159912,1014,261,684,-24,1247,-241
2017-04-29T06:09:26.697Z,02,4.905872344970703,1012,252,685,-17,1257,-248
2017-04-29T06:38:48.064Z,02,4.905872344970703,1018,266,688,-24,1262,-241
2017-04-29T07:08:09.458Z,02,4.905872344970703,1019,266,687,-23,1268,-239
2017-04-29T07:37:30.662Z,02,4.905872344970703,1021,254,685,-17,1270,-248
2017-04-29T08:06:51.712Z,02,4.884817123413086,1024,252,684,-16,1275,-246
2017-04-29T08:36:12.649Z,02,4.905872344970703,1025,263,682,-24,1272,-247
2017-04-29T09:05:33.780Z,02,4.905872344970703,1024,260,686,-24,1278,-240
2017-04-29T09:34:55.683Z,02,4.905872344970703,1026,256,684,-26,1284,-250
2017-04-29T10:04:18.227Z,02,4.905872344970703,1031,262,684,-20,1293,-248
2017-04-29T10:33:42.175Z,02,4.905872344970703,1029,259,689,-23,1298,-242
2017-04-29T11:32:50.040Z,02,4.8639421463012695,1006,254,686,-24,1293,-243
2017-04-29T12:02:32.216Z,02,4.905872344970703,995,256,689,-29,1302,-237
2017-04-29T12:32:17.789Z,02,4.927110195159912,984,241,689,-24,1308,-257
2017-04-29T13:02:04.943Z,02,4.8227219581604,976,251,688,-19,1309,-243
2017-04-29T13:32:01.788Z,02,4.927110195159912,963,240,689,-21,1315,-244
2017-04-29T14:01:55.324Z,02,4.927110195159912,952,247,690,-27,1319,-241
2017-04-29T14:31:54.960Z,02,4.970141410827637,941,247,689,-28,1319,-248
2017-04-29T15:01:52.832Z,02,4.970141410827637,932,243,686,-27,1324,-246
2017-04-29T15:31:57.344Z,02,4.970141410827637,922,244,685,-23,1321,-246
2017-04-29T16:01:55.073Z,02,4.991940021514893,915,238,687,-26,1333,-245
2017-04-29T16:31:54.127Z,02,4.970141410827637,905,241,682,-24,1326,-249
2017-04-29T17:04:52.019Z,02,4.927110195159912,900,240,680,-21,1330,-244
2017-04-29T17:34:44.386Z,02,4.948532581329346,898,227,679,-24,1337,-261
2017-04-29T18:04:32.358Z,02,4.970141410827637,894,235,676,-28,1334,-253
2017-04-29T18:34:14.476Z,02,4.948532581329346,899,245,673,-27,1339,-251
2017-04-29T19:03:48.426Z,02,4.948532581329346,908,246,671,-25,1340,-249
2017-04-29T19:33:20.381Z,02,4.948532581329346,916,233,668,-27,1339,-252
2017-04-29T20:02:48.551Z,02,4.948532581329346,926,250,666,-24,1334,-249
2017-04-29T20:32:13.131Z,02,4.948532581329346,934,248,665,-25,1336,-250
2017-04-29T21:01:35.977Z,02,4.927110195159912,943,238,660,-20,1336,-244
2017-04-29T21:30:58.722Z,02,4.927110195159912,954,235,661,-18,1341,-248
2017-04-29T22:00:20.972Z,02,4.927110195159912,965,246,661,-19,1341,-249
2017-04-29T22:29:43.307Z,02,4.927110195159912,972,247,661,-19,1344,-246
2017-04-29T22:59:05.288Z,02,4.927110195159912,976,244,661,-22,1346,-245
2017-04-29T23:28:26.969Z,02,4.927110195159912,985,251,662,-20,1349,-245
2017-04-29T23:57:48.845Z,02,4.905872344970703,990,255,661,-23,1351,-242
2017-04-30T00:27:10.295Z,02,4.905872344970703,997,250,656,-19,1348,-247
2017-04-30T00:56:31.544Z,02,4.905872344970703,999,245,654,-19,1343,-241
2017-04-30T01:25:52.813Z,02,4.905872344970703,1006,250,654,-21,1344,-245
2017-04-30T01:55:14.051Z,02,4.905872344970703,1008,247,656,-20,1345,-251
2017-04-30T02:24:34.895Z,02,4.905872344970703,1018,246,659,-16,1349,-246
2017-04-30T02:53:55.513Z,02,4.905872344970703,1021,256,661,-22,1348,-238
2017-04-30T03:23:15.878Z,02,4.905872344970703,1024,260,660,-20,1349,-243
2017-04-30T03:52:36.091Z,02,4.884817123413086,1034,256,661,-17,1355,-247
2017-04-30T04:21:56.335Z,02,4.884817123413086,1035,260,661,-23,1355,-239
2017-04-30T04:51:16.369Z,02,4.884817123413086,1043,253,657,-19,1358,-236
2017-04-30T05:20:36.358Z,02,4.884817123413086,1048,252,659,-18,1361,-242
2017-04-30T05:49:56.474Z,02,4.884817123413086,1053,256,659,-18,1364,-242
2017-04-30T06:19:16.604Z,02,4.884817123413086,1059,259,662,-15,1367,-241
2017-04-30T06:48:36.285Z,02,4.884817123413086,1065,253,664,-17,1376,-246
2017-04-30T07:17:55.578Z,02,4.884817123413086,1068,257,665,-22,1416,-235
2017-04-30T07:47:14.769Z,02,4.884817123413086,1075,258,665,-20,1436,-248
2017-04-30T08:16:33.990Z,02,4.8639421463012695,1078,246,664,-17,1443,-253
2017-04-30T08:45:53.374Z,02,4.8639421463012695,791,274,677,-17,1487,-272
2017-04-30T09:15:12.831Z,02,4.8639421463012695,882,258,1112,-97,1522,-257
2017-04-30T09:44:32.851Z,02,4.8639421463012695,1510,373,1457,-190,1581,-256
2017-04-30T10:13:53.759Z,02,4.8639421463012695,1190,298,1024,-83,1641,-278
2017-04-30T12:11:38.768Z,02,4.884817123413086,967,283,837,-69,1824,-296
2017-04-30T12:41:05.860Z,02,4.884817123413086,942,267,826,-63,1863,-302
2017-04-30T13:10:48.411Z,02,4.8227219581604,922,257,836,-56,1905,-320
2017-04-30T13:40:36.185Z,02,4.884817123413086,889,264,812,-65,1944,-318
2017-04-30T14:10:12.912Z,02,4.884817123413086,877,261,798,-57,1996,-325
2017-04-30T14:39:44.067Z,02,4.884817123413086,856,266,916,-94,2079,-324
2017-04-30T15:09:13.554Z,02,4.905872344970703,846,257,868,-80,2108,-345
2017-04-30T15:38:40.019Z,02,4.884817123413086,849,258,838,-71,2141,-361
2017-04-30T16:08:07.819Z,02,4.884817123413086,842,257,817,-71,2159,-370
2017-04-30T16:37:38.394Z,02,4.884817123413086,842,264,807,-63,2177,-358
2017-04-30T17:07:13.390Z,02,4.884817123413086,836,264,800,-64,2374,-416
2017-04-30T17:36:58.348Z,02,4.742343425750732,825,256,789,-54,2534,-473
2017-04-30T18:06:48.775Z,02,4.626676559448242,816,257,783,-50,2691,-514
2017-04-30T18:36:35.395Z,02,4.884817123413086,804,245,772,-50,2820,-547
2017-04-30T19:06:14.096Z,02,4.8639421463012695,797,252,764,-58,3020,-573
2017-05-04T13:13:24.207Z,02,5.081082344055176,-1,0,-1,0,-1,0
2017-05-04T13:18:27.100Z,02,4.991940021514893,-1,0,-1,0,-1,0
2017-05-04T13:18:32.893Z,02,4.970141410827637,-1,0,-1,0,-1,0
2017-05-04T13:24:55.155Z,02,4.991940021514893,-1,0,-1,0,-1,0
2017-05-04T13:57:18.710Z,02,5.1500563621521,839,-190,678,30,-1,0
2017-05-04T13:58:10.333Z,02,5.036116600036621,891,-255,754,-56,5512,-767
2017-05-04T13:58:14.475Z,02,5.036116600036621,892,-258,755,-58,5514,-763
2017-05-04T13:58:27.473Z,02,5.036116600036621,892,-259,756,-58,5514,-752
2017-05-04T14:31:21.301Z,02,5.1500563621521,878,-260,751,-60,5625,-727
2017-05-04T15:01:29.338Z,02,5.197088241577148,869,-264,748,-54,5660,-728
2017-05-04T15:31:32.981Z,02,5.197088241577148,864,-256,743,-62,5641,-705
2017-05-04T16:01:39.140Z,02,5.197088241577148,850,-240,737,-60,5703,-718
2017-05-04T16:31:40.972Z,02,5.197088241577148,838,-247,729,-59,5759,-725
2017-05-04T17:01:39.463Z,02,5.197088241577148,830,-238,729,-54,5839,-728
2017-05-04T17:31:37.257Z,02,5.197088241577148,818,-237,720,-64,5849,-696
2017-05-04T18:01:19.772Z,02,5.197088241577148,816,-228,715,-57,5815,-721
2017-05-04T18:31:02.872Z,02,5.197088241577148,819,-248,713,-56,5789,-720
2017-05-04T19:00:42.357Z,02,5.173465251922607,817,-232,707,-59,5793,-683
2017-05-04T19:30:17.892Z,02,5.173465251922607,821,-236,705,-52,5831,-712
2017-05-04T19:59:52.951Z,02,5.173465251922607,822,-248,700,-55,5804,-728
2017-05-04T20:29:23.299Z,02,5.173465251922607,826,-235,698,-50,5800,-700
2017-05-04T20:58:50.490Z,02,5.173465251922607,828,-230,692,-52,5765,-695
2017-05-04T21:28:16.425Z,02,5.1500563621521,833,-245,687,-45,5731,-709
2017-05-04T21:57:41.877Z,02,5.1500563621521,836,-250,685,-47,5677,-673
2017-05-04T22:27:07.102Z,02,5.1500563621521,840,-243,687,-51,5622,-668
2017-05-04T22:56:32.064Z,02,5.1500563621521,843,-240,684,-46,5534,-645
2017-05-04T23:25:56.854Z,02,5.126857757568359,840,-234,683,-49,5453,-612
2017-05-04T23:55:21.759Z,02,5.126857757568359,845,-248,681,-38,5383,-653
2017-05-05T00:24:47.054Z,02,5.126857757568359,847,-241,682,-41,5309,-629
2017-05-05T00:54:12.477Z,02,5.126857757568359,849,-242,683,-40,5222,-611
2017-05-05T01:23:37.873Z,02,5.126857757568359,848,-253,680,-39,5142,-605
2017-05-05T01:53:03.598Z,02,5.126857757568359,847,-239,682,-45,5049,-572
2017-05-05T02:22:29.283Z,02,5.126857757568359,846,-248,680,-43,4967,-582
2017-05-05T02:51:54.782Z,02,5.126857757568359,822,-234,683,-44,4909,-577
2017-05-05T03:21:19.085Z,02,5.103867053985596,824,-244,683,-38,4837,-579
2017-05-05T03:50:43.594Z,02,5.103867053985596,829,-245,681,-37,4768,-578
2017-05-05T04:20:07.830Z,02,5.103867053985596,838,-245,683,-35,4710,-548
2017-05-05T04:49:32.054Z,02,5.103867053985596,843,-238,684,-44,4637,-555
2017-05-05T05:18:56.152Z,02,5.103867053985596,847,-252,682,-43,4589,-561
2017-05-05T05:48:19.877Z,02,5.103867053985596,850,-243,685,-51,4532,-538
2017-05-05T06:17:43.641Z,02,5.103867053985596,852,-251,683,-50,4478,-539
2017-05-05T06:47:07.415Z,02,5.103867053985596,857,-249,686,-49,4448,-528
2017-05-05T07:16:31.202Z,02,5.103867053985596,864,-257,686,-48,4399,-532
2017-05-05T07:45:55.221Z,02,5.103867053985596,870,-251,687,-48,4347,-522
2017-05-05T08:15:19.162Z,02,5.081082344055176,874,-247,687,-48,4302,-519
2017-05-05T08:44:43.033Z,02,5.081082344055176,882,-255,684,-43,4252,-513
2017-05-05T09:14:07.978Z,02,5.081082344055176,889,-251,687,-46,4213,-516
2017-05-05T09:43:36.038Z,02,5.081082344055176,896,-259,687,-44,4166,-513
2017-05-05T10:13:06.951Z,02,5.081082344055176,904,-256,687,-47,4120,-509
2017-05-05T10:42:37.897Z,02,5.103867053985596,912,-257,687,-48,4078,-506
2017-05-05T11:12:13.165Z,02,5.103867053985596,919,-257,685,-42,4033,-514
2017-05-05T11:41:56.725Z,02,5.103867053985596,924,-259,688,-41,4012,-517
2017-05-05T12:11:46.124Z,02,5.103867053985596,911,-253,687,-50,3967,-489
2017-05-05T12:41:41.217Z,02,5.103867053985596,896,-252,687,-49,3936,-498
2017-05-05T13:11:41.107Z,02,5.103867053985596,878,-256,687,-46,3911,-496
2017-05-05T13:41:44.642Z,02,5.126857757568359,869,-250,686,-44,3896,-491
2017-05-05T14:11:50.691Z,02,5.126857757568359,852,-256,686,-40,3870,-508
2017-05-05T14:41:57.769Z,02,5.126857757568359,843,-247,686,-47,3850,-493
2017-05-05T15:12:07.916Z,02,5.126857757568359,829,-243,682,-45,3826,-489
2017-05-05T15:42:11.955Z,02,5.1500563621521,820,-242,679,-43,3802,-485
2017-05-05T16:12:13.915Z,02,5.1500563621521,814,-235,680,-47,3789,-477
2017-05-05T16:42:10.613Z,02,5.1500563621521,809,-235,678,-44,3761,-471
2017-05-05T17:12:03.897Z,02,5.1500563621521,796,-231,673,-46,3736,-454
2017-05-05T17:41:53.953Z,02,5.126857757568359,792,-229,670,-54,3701,-463
2017-05-05T18:11:36.846Z,02,5.126857757568359,797,-231,671,-44,3687,-468
2017-05-05T18:41:18.463Z,02,5.126857757568359,793,-218,668,-47,3644,-447
2017-05-05T19:10:55.519Z,02,5.126857757568359,794,-222,665,-48,3611,-449
2017-05-05T19:40:33.893Z,02,5.126857757568359,796,-228,663,-50,3585,-448
2017-05-05T20:10:08.981Z,02,5.126857757568359,797,-224,661,-46,3555,-452
2017-05-05T20:39:38.442Z,02,5.103867053985596,804,-241,658,-35,3551,-456
2017-05-05T21:09:04.914Z,02,5.103867053985596,807,-226,658,-46,3528,-429
2017-05-05T21:38:30.541Z,02,5.103867053985596,811,-234,652,-34,3507,-451
2017-05-05T22:07:55.480Z,02,5.081082344055176,818,-228,654,-27,3495,-442
2017-05-05T22:37:20.168Z,02,5.081082344055176,820,-228,652,-37,3477,-431
2017-05-05T23:06:44.702Z,02,5.081082344055176,823,-236,652,-41,3465,-437
2017-05-05T23:36:08.828Z,02,5.081082344055176,827,-238,651,-35,3438,-439
2017-05-06T00:05:32.649Z,02,5.081082344055176,829,-236,652,-33,3415,-438
2017-05-06T00:34:56.243Z,02,5.081082344055176,828,-228,651,-32,3375,-423
2017-05-06T01:04:19.563Z,02,5.058499813079834,830,-226,650,-37,3355,-419
2017-05-06T01:33:42.748Z,02,5.058499813079834,831,-234,650,-35,3333,-429
2017-05-06T02:03:05.664Z,02,5.058499813079834,837,-237,653,-38,3323,-417
2017-05-06T02:32:28.884Z,02,5.058499813079834,839,-228,652,-38,3302,-419
2017-05-06T03:01:52.091Z,02,5.058499813079834,840,-233,652,-35,3283,-426
2017-05-06T03:31:15.009Z,02,5.058499813079834,842,-235,652,-30,3262,-426
2017-05-06T04:00:37.650Z,02,5.058499813079834,847,-237,654,-32,3243,-419
2017-05-06T04:29:59.971Z,02,5.036116600036621,848,-236,656,-32,3223,-406
2017-05-06T04:59:22.259Z,02,5.036116600036621,847,-234,653,-35,3199,-416
2017-05-06T05:28:44.667Z,02,5.036116600036621,848,-233,653,-35,3178,-397
2017-05-06T05:58:07.265Z,02,5.036116600036621,852,-241,655,-33,3168,-394
2017-05-06T06:27:30.005Z,02,5.036116600036621,853,-242,656,-33,3150,-394
2017-05-06T06:56:52.701Z,02,5.036116600036621,855,-234,657,-34,3129,-390
2017-05-06T07:26:15.418Z,02,5.036116600036621,851,-225,656,-41,3106,-370
2017-05-06T07:55:38.192Z,02,5.036116600036621,853,-238,656,-32,3091,-399
2017-05-06T08:25:00.652Z,02,5.036116600036621,855,-227,656,-35,3084,-390
2017-05-06T08:54:22.911Z,02,5.036116600036621,854,-224,656,-43,3060,-374
2017-05-06T09:23:45.615Z,02,5.036116600036621,858,-243,657,-25,3051,-397
2017-05-06T09:53:10.047Z,02,5.036116600036621,860,-235,660,-35,3039,-391
2017-05-06T10:22:38.860Z,02,5.036116600036621,853,-234,657,-31,3017,-392
2017-05-06T10:52:13.621Z,02,5.036116600036621,843,-227,662,-40,3006,-361
2017-05-06T11:21:52.689Z,02,5.058499813079834,837,-233,658,-29,3001,-406
2017-05-06T11:51:38.565Z,02,5.058499813079834,826,-222,664,-37,2990,-373
2017-05-06T12:21:29.322Z,02,5.058499813079834,821,-228,661,-37,2982,-380
2017-05-06T12:51:19.589Z,02,5.058499813079834,813,-226,662,-34,2977,-388
2017-05-06T13:21:20.517Z,02,5.081082344055176,799,-226,662,-36,2957,-391
2017-05-06T13:51:20.761Z,02,5.081082344055176,789,-227,659,-32,2945,-377
2017-05-06T14:21:24.774Z,02,5.081082344055176,786,-222,663,-37,2945,-378
2017-05-06T14:51:22.615Z,02,5.103867053985596,781,-229,659,-33,2932,-385
2017-05-06T15:21:24.524Z,02,5.103867053985596,778,-222,660,-32,2923,-373
2017-05-06T15:54:25.261Z,02,5.058499813079834,779,-221,656,-31,2922,-373
2017-05-06T16:24:18.115Z,02,5.081082344055176,773,-219,657,-31,2946,-382
2017-05-06T16:54:05.414Z,02,5.081082344055176,769,-211,654,-37,3199,-398
2017-05-06T17:23:53.680Z,02,5.081082344055176,771,-224,650,-28,3595,-499
2017-05-06T17:53:39.663Z,02,5.103867053985596,769,-217,649,-23,3960,-541
2017-05-06T18:23:21.437Z,02,5.081082344055176,770,-216,644,-30,4268,-599
2017-05-06T18:52:56.916Z,02,5.081082344055176,773,-213,641,-30,4582,-653
2017-05-06T19:22:31.253Z,02,5.081082344055176,776,-223,638,-28,4875,-721
2017-05-06T19:52:03.458Z,02,5.081082344055176,778,-215,635,-29,5103,-748
2017-05-06T20:21:30.962Z,02,5.081082344055176,797,-219,634,-26,5325,-765
2017-05-06T20:50:52.975Z,02,5.058499813079834,806,-218,631,-24,5535,-786
2017-05-06T21:20:13.346Z,02,5.058499813079834,814,-225,627,-12,5751,-810
2017-05-06T21:49:33.052Z,02,5.058499813079834,819,-217,623,-21,5906,-817
2017-05-06T22:18:52.402Z,02,5.058499813079834,831,-222,625,-20,6100,-827
2017-05-06T22:48:11.676Z,02,5.036116600036621,839,-228,620,-10,6236,-859
2017-05-06T23:17:30.495Z,02,5.036116600036621,843,-224,619,-13,6359,-841
2017-05-06T23:46:49.317Z,02,5.036116600036621,854,-221,620,-9,6491,-834
2017-05-07T00:16:08.234Z,02,5.036116600036621,856,-223,617,-10,6572,-838
2017-05-07T00:45:27.470Z,02,5.036116600036621,861,-214,618,-11,6674,-815
2017-05-07T01:14:46.863Z,02,5.036116600036621,875,-219,617,-13,6752,-806
2017-05-07T01:44:05.887Z,02,5.036116600036621,882,-221,617,-10,6833,-820
2017-05-07T02:13:24.917Z,02,5.036116600036621,888,-221,618,-10,6928,-819
2017-05-07T02:42:43.993Z,02,5.013930797576904,893,-217,618,-11,6996,-800
2017-05-07T03:12:02.702Z,02,5.013930797576904,895,-225,616,-12,7057,-818
2017-05-07T03:41:21.089Z,02,5.013930797576904,901,-222,616,-10,7124,-828
2017-05-07T04:10:39.427Z,02,5.013930797576904,910,-232,618,-11,7201,-810
2017-05-07T04:39:57.602Z,02,5.013930797576904,912,-224,617,-13,7225,-814
2017-05-07T05:09:15.722Z,02,5.013930797576904,920,-227,619,-9,7280,-791
2017-05-07T05:38:33.659Z,02,5.013930797576904,922,-220,617,-9,7287,-764
2017-05-07T06:07:51.754Z,02,5.013930797576904,930,-225,617,-2,7326,-790
2017-05-07T06:37:09.916Z,02,5.013930797576904,937,-227,617,-1,7346,-785
2017-05-07T07:06:28.000Z,02,5.013930797576904,941,-236,617,2,7359,-798
2017-05-07T07:35:45.953Z,02,5.013930797576904,947,-226,620,-2,7388,-770
2017-05-07T08:05:03.815Z,02,4.991940021514893,953,-229,620,-2,7398,-772
2017-05-07T08:34:21.713Z,02,4.991940021514893,953,-230,618,-5,7375,-765
2017-05-07T09:03:39.700Z,02,4.991940021514893,956,-233,618,-4,7361,-756
2017-05-07T09:32:58.510Z,02,4.991940021514893,962,-224,622,-8,7368,-726
2017-05-07T10:02:18.055Z,02,4.991940021514893,965,-222,622,-9,7349,-727
2017-05-07T10:31:41.954Z,02,5.013930797576904,966,-239,623,-1,7384,-749
2017-05-07T11:01:10.020Z,02,5.013930797576904,965,-228,627,-7,7427,-774
2017-05-07T11:30:42.604Z,02,5.013930797576904,959,-228,628,-7,7471,-764
2017-05-07T12:00:24.161Z,02,5.036116600036621,948,-225,626,-6,7494,-764
2017-05-07T12:30:02.063Z,02,5.036116600036621,942,-216,627,-16,7508,-733
2017-05-07T12:59:46.110Z,02,5.036116600036621,938,-224,625,-8,7583,-769
2017-05-07T13:29:39.927Z,02,5.036116600036621,926,-220,629,-5,7626,-769
2017-05-07T13:59:34.058Z,02,5.058499813079834,910,-223,623,-5,7652,-779
2017-05-07T14:29:30.424Z,02,5.058499813079834,908,-221,622,-5,7708,-803
2017-05-07T14:59:12.340Z,02,5.058499813079834,907,-217,620,-6,7738,-802
2017-05-07T15:28:40.960Z,02,5.058499813079834,914,-213,618,-11,7822,-789
2017-05-07T15:58:17.745Z,02,5.058499813079834,925,-214,619,-6,7886,-786
2017-05-07T16:27:52.263Z,02,5.058499813079834,930,-215,616,-8,7940,-797
2017-05-07T16:57:20.595Z,02,5.036116600036621,942,-225,618,3,8026,-829
2017-05-07T17:27:03.260Z,02,5.058499813079834,936,-219,615,-1,8034,-811
2017-05-07T17:56:42.508Z,02,5.058499813079834,940,-221,614,-5,8091,-808
2017-05-07T18:26:22.817Z,02,5.058499813079834,940,-223,614,-2,8139,-838
2017-05-07T18:56:01.503Z,02,5.058499813079834,938,-207,614,-8,8136,-792
2017-05-07T19:25:34.939Z,02,5.058499813079834,941,-217,609,-5,8168,-796
2017-05-07T19:55:04.896Z,02,5.058499813079834,951,-222,610,-1,8178,-805
2017-05-07T20:24:28.443Z,02,5.036116600036621,952,-217,608,-10,8185,-786
2017-05-07T20:53:49.643Z,02,5.036116600036621,965,-221,606,-3,8196,-776
2017-05-07T21:23:10.022Z,02,5.036116600036621,973,-215,607,-6,8203,-761
2017-05-07T21:52:29.946Z,02,5.013930797576904,982,-234,603,-3,8211,-829
2017-05-07T22:21:49.586Z,02,5.013930797576904,989,-232,601,1,8199,-819
2017-05-07T22:51:08.921Z,02,5.013930797576904,1001,-226,603,2,8214,-797
2017-05-07T23:20:28.142Z,02,5.013930797576904,1006,-227,604,3,8215,-791
2017-05-07T23:49:47.272Z,02,5.013930797576904,1011,-237,603,5,8205,-822
2017-05-08T00:19:06.237Z,02,5.013930797576904,1019,-239,604,6,8206,-794
2017-05-08T00:48:25.184Z,02,4.991940021514893,1020,-221,604,-4,8183,-772
2017-05-08T01:17:44.113Z,02,4.991940021514893,1028,-226,604,-3,8187,-772
2017-05-08T01:47:03.113Z,02,4.991940021514893,1033,-230,605,-2,8173,-784
2017-05-08T02:16:21.993Z,02,4.991940021514893,1037,-225,606,-2,8138,-767
2017-05-08T02:45:41.029Z,02,4.991940021514893,1039,-225,605,-2,8101,-776
2017-05-08T03:14:59.594Z,02,4.991940021514893,1044,-233,605,4,8060,-740
2017-05-08T03:44:18.151Z,02,4.991940021514893,1045,-233,603,4,8011,-745
2017-05-08T04:13:36.516Z,02,4.991940021514893,1055,-242,604,9,7970,-750
2017-05-08T04:42:54.960Z,02,4.991940021514893,1060,-236,607,7,7971,-731
2017-05-08T05:12:13.307Z,02,4.991940021514893,1062,-238,607,3,7922,-732
2017-05-08T05:41:31.258Z,02,4.991940021514893,1069,-238,608,2,7906,-723
2017-05-08T06:10:49.039Z,02,4.970141410827637,1075,-233,610,1,7898,-707
2017-05-08T06:40:06.804Z,02,4.970141410827637,1082,-233,610,1,7870,-708
2017-05-08T07:09:24.524Z,02,4.970141410827637,1086,-238,611,1,7833,-733
2017-05-08T07:38:42.157Z,02,4.970141410827637,1086,-239,608,-2,7779,-726
2017-05-08T08:07:59.702Z,02,4.970141410827637,1093,-244,611,2,7764,-744
2017-05-08T08:37:17.375Z,02,4.970141410827637,1099,-238,613,-2,7701,-716
2017-05-08T09:06:35.644Z,02,4.970141410827637,1100,-238,614,7,7677,-698
2017-05-08T09:35:55.790Z,02,4.970141410827637,1104,-235,616,5,7642,-709
2017-05-08T10:05:20.187Z,02,4.970141410827637,1102,-236,614,6,7612,-709
2017-05-08T10:34:49.889Z,02,4.991940021514893,1090,-235,612,3,7557,-715
2017-05-08T11:04:15.458Z,02,4.991940021514893,1094,-240,618,7,7553,-678
2017-05-08T11:33:43.931Z,02,4.991940021514893,1094,-238,621,4,7504,-679
2017-05-08T12:03:16.017Z,02,4.991940021514893,1086,-245,621,12,7418,-672
2017-05-08T12:32:52.804Z,02,4.991940021514893,1083,-228,620,3,7360,-668
2017-05-08T13:02:34.003Z,02,4.991940021514893,1073,-238,619,-2,7291,-674
2017-05-08T13:32:03.670Z,02,4.991940021514893,1075,-232,618,6,7248,-654
2017-05-08T14:01:34.324Z,02,4.991940021514893,1079,-235,619,0,7191,-673
2017-05-08T14:31:08.731Z,02,4.991940021514893,1082,-229,619,2,7142,-658
2017-05-08T15:00:50.656Z,02,5.013930797576904,1073,-232,621,0,7075,-655
2017-05-08T15:30:30.485Z,02,5.013930797576904,1069,-227,618,1,7033,-673
2017-05-08T16:00:06.491Z,02,5.013930797576904,1069,-233,621,-2,6976,-645
2017-05-08T16:29:41.568Z,02,5.013930797576904,1068,-238,619,2,6940,-655
2017-05-08T17:02:09.304Z,02,4.948532581329346,1076,-245,616,7,6867,-652
2017-05-08T17:32:03.016Z,02,4.970141410827637,1083,-236,618,0,6815,-630
2017-05-08T18:01:53.636Z,02,4.970141410827637,1093,-247,617,-1,6771,-624
2017-05-08T18:31:43.385Z,02,4.970141410827637,1064,-236,616,4,6729,-625
2017-05-08T19:01:32.580Z,02,4.970141410827637,985,-228,615,3,6705,-616
2017-05-08T19:31:22.097Z,02,4.970141410827637,939,-225,615,4,6681,-604
2017-05-08T20:01:11.755Z,02,4.970141410827637,919,-228,616,1,6646,-608
2017-05-08T20:31:00.333Z,02,4.970141410827637,908,-221,618,2,6623,-621
2017-05-08T21:00:48.127Z,02,4.970141410827637,900,-234,615,0,6605,-658
2017-05-08T21:30:35.854Z,02,4.970141410827637,890,-235,614,-1,6589,-617
2017-05-08T22:00:23.371Z,02,4.970141410827637,840,-218,616,-3,6572,-594
2017-05-08T22:30:10.430Z,02,4.970141410827637,818,-231,617,6,6567,-661
2017-05-08T22:59:57.350Z,02,4.970141410827637,805,-214,619,1,6556,-604
2017-05-08T23:29:44.141Z,02,4.948532581329346,805,-220,621,0,6558,-603
