dateRange,d15cm_fused,d45cm_fused,d75cm_fused,wetness,soil_temperature,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao,temp_media,EToPM
2017-05-20 23:00:00.000,14.4091262129432,8.47259180616695,14.0427965212392,0,27.9917006204278,26.9,26.9,26.7,79,79,78,22.9,22.9,22.6,99.98,99.98,99.92,3.3,110,5.8,0,0,26.8,0.0413867401889416
2017-05-21 00:00:00.000,14.1948728923987,8.47032212644582,14.413715660907,0,27.7833479951847,26.9,27.1,26.8,77,79,77,22.5,23,22.5,100.03,100.03,99.98,4.2,111,7.9,0,0,26.95,0.0518591489561798
2017-05-21 01:00:00.000,14.0704251121155,8.44503441217873,14.6867780409314,0,27.5949833240689,27,27,26.8,77,77,76,22.7,22.7,22.4,100.03,100.05,100.03,3.7,117,8.3,0,0,26.9,0.0484539864490258
2017-05-21 02:00:00.000,14.1257397206387,8.42821562280893,14.6582369895625,0,27.4599925912206,26.8,27.1,26.8,79,79,77,22.8,22.9,22.7,100.04,100.05,100.03,3.4,111,8.4,0,0,26.95,0.0423104119486969
2017-05-21 03:00:00.000,13.7873431891027,8.41426391826776,14.6310182532326,0,27.2932950546397,26.8,27,26.8,78,79,78,22.7,22.8,22.7,100.02,100.04,100.02,3.5,116,7.4,0,0,26.9,0.0449642660030977
2017-05-21 04:00:00.000,13.9643996503925,8.39755042910493,14.6698181495639,0,27.1574909747292,26.7,26.8,26.7,78,78,78,22.5,22.7,22.5,99.95,100.02,99.95,4.2,107,8.6,0,0,26.75,0.0492353063403739
2017-05-21 05:00:00.000,13.563843133053,8.39501356768472,14.5849663449958,0,27.0424962956103,26.6,26.8,26.6,76,78,76,22.2,22.5,22.1,99.91,99.95,99.9,3.8,113,8.9,0,0,26.7,0.0786927547288956
2017-05-21 06:00:00.000,13.6294928365174,8.74004575357978,14.5775071396302,1,26.9591475273199,26.1,26.6,26.1,77,77,76,21.7,22.2,21.7,99.89,99.91,99.88,3.7,116,9.9,0,0,26.35,0.0731623643628283
2017-05-21 07:00:00.000,14.1090496997553,8.73200753507183,14.040795243934,0,26.7987749861188,26,26.2,25.8,77,78,76,21.7,21.8,21.5,99.9,99.9,99.89,3.2,111,7.6,0,0,26,0.064331398908664
2017-05-21 08:00:00.000,13.6667716223031,8.73836963572265,13.7287928711325,0,26.8054914981107,26.1,26.2,25.7,75,78,74,21.2,21.7,21.2,99.94,99.94,99.9,2.4,114,6.9,0,0,25.95,0.0546029749985173
2017-05-21 09:00:00.000,13.4021239601011,8.74010296507364,13.5875980338187,0,26.8805081684819,25.8,26.2,25.4,77,78,74,21.5,21.5,21.1,99.96,99.96,99.94,2.8,117,6.4,0.01451,0,25.8,0.0609918372093405
2017-05-21 10:00:00.000,13.1238728446143,8.76708055949645,13.1771559286249,0,27.0576388888889,26.9,26.9,25.9,73,77,73,21.6,21.8,21.4,100.02,100.03,99.96,4.7,129,9.7,0.2684,0,26.4,0.1687478835778
2017-05-21 11:00:00.000,12.8228714577478,8.84517047704036,13.1617499312677,0,27.5576388888889,28.2,28.4,26.9,67,73,66,21.4,21.8,21,100.1,100.1,100.02,4.6,117,9.7,1.289,0,27.65,0.448438648116098
2017-05-21 12:00:00.000,12.4963631037757,8.90098712743275,13.3001029758969,0,28.0576388888889,29.2,29.6,28.2,62,68,62,21.3,22.4,21.3,100.11,100.12,100.1,4.5,116,11.5,2.056,0,28.9,0.674546008235638
2017-05-21 13:00:00.000,12.1396704942209,8.97971952752369,13.4831954481881,0,28.6177083333333,30.1,30.8,29.2,58,64,57,20.9,22.5,20.7,100.09,100.12,100.09,5.7,113,11.5,2.785,0,30,0.895536916976736
2017-05-21 14:00:00.000,11.7474302909235,8.80723402441592,13.705007479266,0,29.3376736111111,32,32,29.6,54,61,53,21.4,22.1,20.9,100.04,100.1,100.04,5.4,105,11.5,3.01,0,30.8,0.986224341364798
2017-05-21 15:00:00.000,11.3195451897137,8.8556389583663,13.8745604552158,0,29.8511130069042,31.9,32.3,30.2,53,60,52,21.1,22.3,20.6,99.95,100.04,99.95,5.4,106,11.2,2.802,0,31.25,0.946447537966759
2017-05-21 16:00:00.000,10.8568895375668,8.8404787789294,13.9701441784965,0,30.0118145385287,32,32.9,30.7,52,56,50,21,22.2,20.4,99.88,99.95,99.88,5.3,115,9.9,2.338,0,31.8,0.839939312322681
2017-05-21 17:00:00.000,10.3926773886247,8.84635176937247,14.4159697960048,0,30.1725160701532,32.1,33.4,31,53,56,49,21.2,22,20.4,99.8,99.88,99.8,4.6,119,9.3,2.352,0,32.2,0.837102353121336
2017-05-21 18:00:00.000,10.8459184282719,8.84733969985026,14.1563318891196,0,30.3332176017776,31.9,32.3,31.5,50,55,49,20.3,21.7,19.9,99.8,99.8,99.78,4.8,106,9.8,2.074,0,31.9,0.496640637176803
2017-05-21 19:00:00.000,11.2769047299369,8.81754323057181,14.0003256659428,0,30.23625,30.6,31.9,30.6,50,51,49,19.1,20.3,18.9,99.79,99.8,99.77,5.3,101,9.8,1.488,0,31.25,0.38413098900745
2017-05-21 20:00:00.000,11.6788354653238,8.77645750182405,13.8733705286545,0,30.0025,29.3,30.7,29.3,57,57,50,19.9,19.9,19,99.83,99.83,99.79,4.9,104,9.5,0.535,0,30,0.201911584396248
2017-05-21 21:00:00.000,12.0509645880522,8.72979237772576,13.7578894876686,0,29.7524666481379,27.5,29.3,27.5,69,69,57,21.4,21.4,19.8,99.87,99.87,99.82,3.7,99,9.5,0.04606,0,28.4,0.0766753797077519
2017-05-21 22:00:00.000,12.3936293336706,8.68298362885537,13.6471155858426,0,29.5024305555556,26.8,27.5,26.8,73,74,69,21.6,21.8,21.5,99.92,99.92,99.87,2.7,98,6.2,0,0,27.15,0.0477868920779487
2017-05-21 23:00:00.000,12.7082872219999,8.63649787691096,13.5387825488465,0,29.2524305555556,27,27.1,26.8,69,73,69,20.9,21.7,20.9,99.97,99.97,99.92,4.2,110,7.1,0,0,26.95,0.0698810100915937
2017-05-22 00:00:00.000,12.9970713981818,8.59035296088975,13.4321197649005,0,29.0024305555556,26.9,27.2,26.9,71,71,68,21.1,21.1,20.8,100.03,100.03,99.97,4.3,110,8.7,0,0,27.05,0.0664048648716031
2017-05-22 01:00:00.000,13.3151828581331,8.5066436557613,13.7133832087831,0,28.5751446759259,26.6,26.9,26.5,75,75,71,21.9,21.9,21.2,100.06,100.06,100.03,4.3,110,8.5,0,0,26.7,0.0565347480150226
2017-05-22 02:00:00.000,13.6806588560025,8.48433588036977,13.8665533718643,0,28.3459780092593,26.5,26.7,26.4,76,77,75,22,22.2,21.9,100.05,100.07,100.05,4.6,105,9,0,0,26.55,0.0557836671032706
2017-05-22 03:00:00.000,14.0951271116912,8.45252157842652,13.6920663998319,1,28.1168113425926,26.2,26.5,26.2,74,76,74,21.3,22,21.3,100.02,100.06,100.02,3.4,118,8.5,0,0,26.35,0.0513234409810944
2017-05-22 04:00:00.000,14.5595837111691,8.4249152318433,13.8193212021163,1,27.8774305555556,26,26.4,26,75,75,74,21.3,21.5,21.3,99.92,100.02,99.92,4.2,111,9.6,0,0,26.2,0.0548418387421506
2017-05-22 05:00:00.000,15.0443562924763,8.37938588903648,14.0498263418605,1,27.6274305555556,25.9,26.1,25.8,76,77,74,21.3,21.5,21.1,99.84,99.92,99.84,4.2,117,8.4,0,0,25.95,0.0837413474323866
2017-05-22 06:00:00.000,14.9817114252081,8.36753892741683,14.4061170720236,1,27.4399305555556,26.1,26.2,25.8,73,76,72,20.8,21.2,20.7,99.82,99.84,99.81,5,113,9.6,0,0,26,0.108129129515253
2017-05-22 07:00:00.000,15.5217563523616,8.58791708753482,13.9317702246414,2,27.2512152777778,26.3,26.6,25.9,67,73,65,19.6,20.8,19.5,99.81,99.82,99.8,4.9,127,10,0,0,26.25,0.130951361753753
2017-05-22 08:00:00.000,15.136818091211,8.57278141069479,14.0394446912533,0,27.1262152777778,26.3,26.4,26.1,63,67,63,18.7,19.7,18.7,99.89,99.89,99.81,5.8,126,11.4,0,0,26.25,0.166946320318725
2017-05-22 09:00:00.000,14.8699378433383,8.57613647512881,13.6739411336578,0,27.1237847222222,26.4,26.4,26,59,63,58,17.7,18.6,17.3,99.94,99.94,99.89,5.9,123,10.6,0.014,0,26.2,0.190327033163725
2017-05-22 10:00:00.000,14.5878630897911,8.60547741314795,13.5554660245335,0,27.4342899777901,26.8,26.8,26.3,59,59,56,18.1,18.2,17.1,100.04,100.04,99.94,5.8,128,10.9,0.3338,0,26.55,0.263219552457125
2017-05-22 11:00:00.000,14.2877093500459,8.69417571055766,13.6561067622552,0,27.962210109707,27.7,27.9,26.8,62,62,59,19.7,19.7,18.1,100.1,100.11,100.04,5.8,129,10.4,1.261,0,27.35,0.471099395067928
2017-05-22 12:00:00.000,13.9654517706777,8.79647928032938,13.842660079907,0,28.649614636856,29.1,29.1,27.7,59,62,58,20.1,20.5,19.5,100.15,100.15,100.1,5.6,120,10.8,2.113,0,28.4,0.699352723513909
2017-05-22 13:00:00.000,13.6173771395617,8.91926022202432,14.0532729602589,0,29.428754858412,29.9,30.1,28.7,59,61,58,21,21.6,19.9,100.15,100.16,100.14,4.4,119,11.5,2.685,0,29.4,0.854946216780549
2017-05-22 14:00:00.000,13.2399989354791,9.03183343280585,14.2521072308642,0,30.1802063073076,30.8,31.3,29.8,55,60,54,20.7,21.2,20.2,100.13,100.15,100.11,4.9,127,10.7,3.138,0,30.55,1.00906453097443
2017-05-22 15:00:00.000,12.8335270721297,9.07748779155149,14.3667808130257,0,30.4880723297889,32.4,32.8,30.6,48,55,47,20.1,21.4,20,100.04,100.13,100.03,4.8,103,9.2,3.275,0,31.7,1.09831111260716
2017-05-22 16:00:00.000,12.3933335134767,8.79909566924704,14.507229176626,0,30.7915955800667,32.5,32.8,31.8,46,52,44,19.6,21.3,18.1,99.93,100.04,99.93,5.3,117,9.8,3.136,0,32.3,1.08660460304867
2017-05-22 17:00:00.000,11.8678318700523,8.9140884936981,14.0856535213579,0,31.0951188303444,32.6,33.1,32,45,48,43,19.1,19.9,18.5,99.85,99.94,99.85,5.9,104,10.8,2.85,0,32.55,1.02859654445516
2017-05-22 18:00:00.000,11.5870179676032,8.93124192358697,13.6191945123197,0,31.1377615982961,31.8,32.8,31.6,47,48,45,19.1,19.9,18.8,99.79,99.85,99.79,5.7,114,10.8,2.252,0,32.2,0.522495694722311
2017-05-22 19:00:00.000,12.1088693859907,8.83963127878625,13.1991034334627,0,30.9085737105287,30.9,32,30.9,52,53,47,20.1,20.4,18.9,99.78,99.79,99.78,5.1,98,10,1.49,0,31.45,0.382945187991486
2017-05-22 20:00:00.000,12.5248469037358,8.78565462923653,12.8193100266346,0,30.6793858227614,29.3,31,29.3,60,60,52,20.7,20.9,20,99.83,99.83,99.78,4.7,101,8.5,0.5082,0,30.15,0.189868935024901
2017-05-22 21:00:00.000,12.8711028771695,8.7358924147733,12.6618307363251,0,30.44,27.7,29.3,27.7,64,64,60,20.2,20.8,20.2,99.87,99.87,99.83,2.7,117,8,0.04531,0,28.5,0.0753872204288326
2017-05-22 22:00:00.000,13.2030175199262,8.67961236008502,12.455612592196,0,30.1274305555556,26.7,27.7,26.7,69,69,64,20.5,20.6,20.1,99.94,99.94,99.87,2.6,96,5.4,0,0,27.2,0.0536831737356915
2017-05-22 23:00:00.000,13.5859815351181,8.63492322142769,12.7269097304947,0,29.8494081221655,26,26.7,26,72,72,69,20.6,20.8,20.5,100.02,100.02,99.94,2.2,97,4.6,0,0,26.35,0.0424590697552667
2017-05-23 00:00:00.000,14.0288290777045,8.59074155991143,13.0839077120736,0,29.5711105737211,26.1,26.3,25.9,73,73,70,21,21,20.3,100.1,100.1,100.02,3.1,118,5.5,0,0,26.1,0.0501848064309279
2017-05-23 01:00:00.000,14.5177331706448,8.54698338904358,13.4528085154406,1,29.2928130252767,25.9,26.1,25.9,78,78,73,21.9,21.9,21,100.1,100.11,100.09,3,114,6.4,0,0,26,0.0399909038227906
2017-05-23 02:00:00.000,14.9423287690186,8.50364295640163,13.8257804175139,1,29.0145154768323,26.2,26.3,25.9,77,79,77,21.9,22,21.9,100.09,100.1,100.09,3,117,6.4,0,0,26.1,0.041946397503748
2017-05-23 03:00:00.000,15.0383424578708,8.46071658167405,14.2008871035734,1,28.7362179283879,26,26.2,26,79,79,77,22.2,22.2,21.9,100.05,100.09,100.05,2.8,114,6.7,0,0,26.1,0.0367651174032682
2017-05-23 04:00:00.000,14.807813896215,8.41820043724175,14.5764688294539,1,28.4579203799435,26.2,26.2,26,80,80,79,22.4,22.4,22.2,99.99,100.05,99.99,3.4,108,8.1,0,0,26.1,0.0391372220335516
2017-05-23 05:00:00.000,14.3737133305889,8.38228932817317,14.9458160628088,1,28.1796228314992,26,26.3,26,79,80,79,22.2,22.4,22.2,99.98,99.99,99.98,3.4,115,7.1,0,0,26.15,0.0620358544268231
2017-05-23 06:00:00.000,14.0002816048969,8.34828534614791,15.1485988198868,2,27.9013252830548,25.7,26,25.7,79,80,79,21.8,22.2,21.8,99.95,99.98,99.95,3.6,114,8,0,0,25.85,0.0645590870932105
2017-05-23 07:00:00.000,14.5821802545315,8.49263072939502,14.7047496532065,2,27.6486587183309,25.4,25.7,25.3,79,80,79,21.5,21.8,21.4,99.96,99.97,99.93,3.3,103,6.7,0,0,25.5,0.0595795401408996
2017-05-23 08:00:00.000,14.0088369454901,8.4696134064032,15.0313938638619,0,27.480998509687,25.4,25.7,25.2,76,79,76,20.9,21.5,20.9,100.02,100.02,99.96,3.1,125,6.7,0,0,25.45,0.0645712933565857
2017-05-23 09:00:00.000,13.6219597131987,8.4723148972599,14.8245376172219,0,27.5298897976157,25.6,25.6,25.1,76,78,76,21.1,21.1,20.9,100.09,100.09,100.02,3.2,131,6.5,0.01321,0,25.35,0.0695248353041975
2017-05-23 10:00:00.000,13.2230737779881,8.48883344002179,14.391262858424,0,27.654647213751,27,27,25.5,70,76,70,21.2,21.2,20.9,100.15,100.15,100.09,3.1,131,7.3,0.348,0,26.25,0.172334198863451
