when,d15cm_modulo1,d45cm_modulo1,d75cm_modulo1,d15cm_modulo2,d45cm_modulo2,d75cm_modulo2,d15cm_modulo3,d45cm_modulo3,d75cm_modulo3,d15cm_modulo4,d45cm_modulo4,d75cm_modulo4,wetness_modulo5,temperature_modulo5,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_dir,vento_rajada,radiacao,precipitacao,EToPM
2017-05-09 15:00:00.000,1733.64939360529,544.020948180816,575.874310915105,751.088626292467,628.992614475628,6847.47562776957,3400,2367,3417,NaN,NaN,NaN,208.407079646018,27.6852876106195,24.6,27.6,24.2,88,89,75,22.5,22.8,21.9,100.02,1001.2,1000.2,1.9,135,12.1,0.5781,2.4,0.175467929350346
2017-05-09 16:00:00.000,1655.37243047158,542,581.949214026602,751.05444646098,626,6911.03629764065,3319.07183854842,2058.91279392705,3438.46509905573,NaN,NaN,NaN,193,27.936591163311,25.6,25.6,24.6,84,88,84,22.7,23.1,22.4,99.89,1000.1,998.9,2.2,141,7.8,0.5903,1.2,0.190412585814018
2017-05-09 17:00:00.000,1598.38802660754,538.046563192905,579.984478935698,754.85,624.95,6913.6,3212,1888,3445,NaN,NaN,NaN,195,28.1233351831299,27.3,27.5,25.6,78,85,78,23.1,24.1,22.6,99.77,998.9,997.7,3.3,123,6.2,1.136,0.2,0.362150742930231
2017-05-09 18:00:00.000,1567.18645948946,537,579.026637069922,759.963868816009,619.043357420789,6899.10839355197,3021.50555555556,1697.96944444444,3456.97111111111,NaN,NaN,NaN,193.969444444444,28.1871180555556,29.1,29.3,27.3,72,79,70,23.5,24.5,22.8,99.73,997.7,997.3,3.5,134,6.4,1.817,0,0.391983561838746
2017-05-09 19:00:00.000,1535.05327413984,534.026637069922,579.973362930078,764.014428412875,616.985571587125,6897.21642619312,2918.4276169265,1577.37416481069,3455.54677060134,NaN,NaN,NaN,200.53820505696,28.1564670741873,28.7,29.2,28.7,72,73,69,23.2,23.7,22.8,99.76,997.6,997.2,3.3,100,6,1.4,0,0.316804382984933
2017-05-09 20:00:00.000,1509.01275651692,532.493621741542,578.506378258458,769.953177257525,615.015607580825,6904.8127090301,2803.94055555556,1481.31777777778,3458.44944444444,NaN,NaN,NaN,213.894327030033,28.0628476084538,27.6,28.8,27.6,77,77,72,23.1,23.4,23,99.8,998,997.6,2.6,101,5.9,0.5194,0,0.142380274802924
2017-05-09 21:00:00.000,1478.18860946746,531.012573964497,580.981139053254,777,613,6934,2670.85388888889,1398.28888888889,3455.49277777778,NaN,NaN,NaN,195.061077179345,27.9378817323709,26,27.6,26,84,84,77,23.2,23.2,22.9,99.86,998.6,998,2,63,5.1,0.02101,0,0.0268527683317089
2017-05-09 22:00:00.000,1445.26888888889,529.036666666667,578.048888888889,780,613,6956.065,2565.04062326099,1327.25820812465,3459,NaN,NaN,NaN,193.007771301693,27.8129857063558,25.7,26.4,25.7,85,85,81,23,23.2,22.7,99.89,998.9,998.5,1.8,87,4.6,-0.00354,0,0.0187175895923563
2017-05-09 23:00:00.000,1443.04648588821,530.505810736027,580,781,615.977827050998,6950.9667405765,2441.90576496674,1268.18625277162,3454.5465631929,NaN,NaN,NaN,207.927897947865,27.6256932889628,25.7,26,25.6,85,86,85,22.9,23.3,22.9,99.96,999.6,998.9,2.9,93,5.1,-0.00353,0,0.0258203154905182
2017-05-10 00:00:00.000,1455.93325917686,530.946607341491,581.959955506118,781.662588060808,615.662588060808,6942.01223581758,2331.86748329621,1214.17371937639,3453,NaN,NaN,NaN,206.006111111111,27.5003819444444,25.8,25.8,25.7,85,85,84,23.1,23.1,22.9,100.04,1000.4,999.6,3.9,97,6.8,-0.00354,0,0.0306967020070093
2017-05-10 01:00:00.000,1437.14650388457,528.039955604884,578.986681465039,788,615,6955,2230.00444567936,1167.36565712698,3447.02056126702,NaN,NaN,NaN,197.060975609756,27.3753464523282,25.8,26,25.8,83,85,82,22.8,23.1,22.7,100.07,1000.8,1000.4,3.6,112,7.8,-0.00347,0,0.0334033904514742
2017-05-10 02:00:00.000,1435.0489432703,527.493882091212,580,788,615,6955,2142.29936128853,1122.8758678145,3441.79422382672,NaN,NaN,NaN,229.833935018051,27.2503991946681,25.8,25.9,25.7,83,84,83,22.7,22.8,22.6,100.04,1000.8,1000.4,3.2,107,6.7,-0.00354,0,0.0312321183058252
2017-05-10 03:00:00.000,1429.9866962306,532.946784922395,583,788,615,6955,2055.29182879377,1084.64591439689,3432.49305169539,NaN,NaN,NaN,273.88,27.1254166666667,25.9,26,25.5,79,84,79,22,22.8,22,99.96,1000.4,999.6,3,109,6,-0.00353,0,0.0373978038658243
2017-05-10 04:00:00.000,1427.9733924612,530.026607538803,583.986696230599,788,615,6955,1976.72929405225,1049.11117287382,3421.09727626459,NaN,NaN,NaN,288.486111111111,27.0003472222222,25.6,26.1,25.6,82,82,79,22.3,22.3,22,99.91,999.6,999.1,3,108,6.9,-0.00354,0,0.0316359303339545
2017-05-10 05:00:00.000,1417.08536585366,530.007760532151,581.031042128603,788,615,6955,1896.32890365448,1013.12181616833,3406.10963455149,NaN,NaN,NaN,314.906510851419,26.8752434613244,25.8,25.9,25.6,80,82,80,22,22.5,22,99.83,999.1,998.3,3.2,121,7.7,-0.00354,0,0.0547494477609615
2017-05-10 06:00:00.000,1427,532,660,788,615,6955,1847.68739589117,991.089950027762,3397.02998334259,NaN,NaN,NaN,285.055,26.7503819444444,25.8,25.9,25.6,79,80,78,22,22.1,21.8,99.79,998.3,997.9,3.2,122,8.3,-0.00354,0,0.0575173440638156
2017-05-10 07:00:00.000,1427,536,677,798.877641824249,615.988876529477,6881.82313681869,1789.67441860465,966.558139534884,3383,NaN,NaN,NaN,236.115684093437,26.6252780867631,26.3,26.3,25.7,74,79,74,21.3,22,21.3,99.8,998.1,997.8,3.9,124,7.8,-0.00354,0,0.0853014157888422
2017-05-10 08:00:00.000,1412,536,680,790.116279069767,619.950166112957,6913.76744186047,1724.26429761244,939.103831204886,3364.11327040533,NaN,NaN,NaN,255.88006662965,26.5004164353137,25.6,26.3,25.6,79,79,74,21.6,21.6,21.3,99.84,998.4,998,3.3,115,9.1,-0.00354,0,0.0587813533611979
2017-05-10 09:00:00.000,1394,540,696,774.07337409672,618.026681489716,6902.02001111729,1676.53587278107,922.078402366864,3353.39866863905,NaN,NaN,NaN,665.732574284921,26.6246008053319,25.4,25.9,25.3,82,82,77,22,22,21.5,99.9,999,998.3,2.8,95,6.5,0.0162,0,0.0485371490119554
2017-05-10 10:00:00.000,1365,540,725,762.116407982262,616.049889135255,6897.21618625277,1602.31132075472,899.084905660377,3336.06603773585,NaN,NaN,NaN,1023,26.8425360710322,27,27.1,25.4,76,82,75,22.4,22.4,22,99.94,999.4,999,4.5,120,9,0.271,0,0.157423708084761
2017-05-10 11:00:00.000,1346.62028127313,537,804.544781643227,757.043706777317,615.755463347165,6884.86473029046,1550.93744216176,880.431797149732,3325.38959837128,NaN,NaN,NaN,1023,27.1547321676381,28.1,28.1,27,72,76,71,22.7,22.9,22.3,100.02,1000.2,999.4,4.6,119,9,1.3,0,0.435695763643851
2017-05-10 12:00:00.000,1350,534,991,750.512345679012,615.975308641975,6879.72839506173,1513.86951662476,866.644593461861,3317.33836267114,NaN,NaN,NaN,1023,27.4776520771513,28.9,29,28.1,70,73,69,22.8,23.2,22.5,100.05,1000.5,1000.2,4.7,127,9.7,2.13,0,0.661315877659681
2017-05-10 13:00:00.000,1331.12222222222,530.011111111111,1307.32222222222,741,615,6854,1466.18777777778,848.072222222222,3301.60833333333,NaN,NaN,NaN,1023,27.8114799703264,29.6,30,28.9,66,71,64,22.5,23.7,22.4,100.06,1000.6,1000.5,5.7,139,10.5,2.929,0,0.884734461121517
2017-05-10 14:00:00.000,1318.01553829079,526.023307436182,1470.20754716981,741,615,6854,1406.225,824.1,3281.075,NaN,NaN,NaN,1023,28.2487843845513,30.7,31.1,29.4,64,69,63,23.1,24.3,22,100.02,1000.6,1000.2,4.3,109,10.5,2.825,0,0.893313676241196
2017-05-10 15:00:00.000,1296.05836575875,529.988326848249,1003.6420233463,723.072447859495,611.024149286498,6794.9758507135,1359.48021978022,806.252747252747,3266.15164835165,NaN,NaN,NaN,1023,28.6236503322259,30.3,31.1,30.3,64,68,63,22.7,24.1,22.7,99.92,1000.2,999.2,4.7,120,10.2,3.191,0,0.980405822086241
2017-05-10 16:00:00.000,1279,528,891,721.520089285714,611.493303571429,6775.26785714286,1322.03846153846,790.634615384615,3245.69230769231,NaN,NaN,NaN,1023,28.9363227146814,31.4,31.9,29.9,63,68,61,23.5,24.4,22.5,99.83,999.3,998.3,4.1,119,9.6,2.929,0,0.937398106158108
2017-05-10 17:00:00.000,1278,527,827,727.933774834437,607.066225165563,6724.33112582781,1290.12243767313,775.065927977839,3226.08476454294,NaN,NaN,NaN,1023,29.0622569444444,30.9,31.6,30.6,60,64,57,22.3,23.7,21.7,99.77,998.3,997.7,4.1,143,9.4,2.655,0,0.867218570679596
2017-05-10 18:00:00.000,1291,527,791,740.899888765295,601.988876529477,6685.03337041157,1263.10637119114,762.062049861496,3203.12409972299,NaN,NaN,NaN,1023,29.0625,31,31.3,30.7,62,62,59,22.7,23,21.9,99.7,997.7,997,3.8,121,9.5,2.192,0,0.498441167189718
2017-05-10 19:00:00.000,1306.97409326425,526.002590673575,762.036269430052,751.920088790233,600,6649.9500554939,1248.10975609756,745.085365853658,3176.14634146341,NaN,NaN,NaN,1023,29.0002600554785,30.4,31.1,30.3,66,66,59,23.2,23.5,21.8,99.69,997.1,996.9,3.9,100,8.8,1.486,0,0.350163369416209
2017-05-10 20:00:00.000,1313,527,741,761.964325529543,599.008918617614,6617.21404682274,1238,739,3165,NaN,NaN,NaN,1023,28.8129175946548,29.3,30.4,29.3,65,66,64,22.1,23.1,22.1,99.74,997.4,996.8,4,105,8.1,0.7207,0,0.207583019782139
2017-05-10 21:00:00.000,1316,523,721,765.963333333333,597.012222222222,6588.25666666667,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.6254164353137,27.9,29.3,27.8,70,71,65,21.9,22.3,21.8,99.8,998,997.4,3.2,98,6.6,0.0502,0,0.0693482447513327
2017-05-10 22:00:00.000,1324.50692520776,523.493074792244,704.027700831025,773.94983277592,594.989966555184,6582.9397993311,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.4376740947075,26.6,27.9,26.6,78,78,70,22.5,22.5,21.8,99.88,998.8,998,2.4,105,5.6,-0.00354,0,0.0348443800135266
2017-05-10 23:00:00.000,1323,521,692,780.937915742794,596,6568.09312638581,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.2504162042175,26.5,26.6,26.3,73,78,73,21.3,22.5,21.3,99.93,999.3,998.8,1.9,128,4.6,-0.00354,0,0.036487437052938
2017-05-11 00:00:00.000,1329,522,681,783,599,6537.20953436807,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.0627087973274,26.2,26.6,25.8,76,77,73,21.6,21.6,21.2,99.97,999.7,999.3,2.6,101,6.1,-0.00354,0,0.0396129222154751
2017-05-11 01:00:00.000,1328,521,671,782.486666666667,599.486666666667,6501.54,NaN,NaN,NaN,NaN,NaN,NaN,1023,27.8756253474152,26.2,26.3,26,81,81,76,22.6,22.6,21.6,100,1000,999.7,2.6,119,4.9,-0.00354,0,0.0312253183279962
2017-05-11 02:00:00.000,1340,524,664,790.968957871397,596.015521064302,6475.02328159645,NaN,NaN,NaN,NaN,NaN,NaN,1023,27.7501737076153,26.3,26.3,26.1,82,83,81,23,23,22.6,99.99,1000,999.8,3.2,114,7.3,-0.00354,0,0.0336651940146326
2017-05-11 03:00:00.000,1342,524,656,795,598.014332965821,6479.34399117971,NaN,NaN,NaN,NaN,NaN,NaN,1019.01663893511,27.5628466444814,26.5,26.5,26.2,82,83,82,23.1,23.2,22.9,99.99,1000,999.8,2.7,109,7.2,-0.00353,0,0.0305565869992992
2017-05-11 04:00:00.000,1346,524,653,802.988913525499,601.494456762749,6482.07760532151,NaN,NaN,NaN,NaN,NaN,NaN,1017.00277777778,27.4376736111111,26.3,26.5,26.1,81,82,81,22.8,23.1,22.7,99.94,999.9,999.4,2.9,110,5.7,-0.00354,0,0.0335285314403761
2017-05-11 05:00:00.000,1341.99611327041,525,647.007773459189,804.494736842105,603.494736842105,6469.52631578947,NaN,NaN,NaN,NaN,NaN,NaN,894.947222222222,27.2503472222222,26.3,26.4,26.2,81,82,81,22.8,22.9,22.7,99.88,999.4,998.8,4.1,104,7.2,-0.00354,0,0.0647358293859315
2017-05-11 06:00:00.000,1352,525,641,808,602.678518518519,6472.99111111111,NaN,NaN,NaN,NaN,NaN,NaN,887.652294853964,27.1252607788595,25.8,26.3,25.8,83,83,81,22.6,22.9,22.6,99.85,998.8,998.5,2.4,107,7.1,-0.00354,0,0.0360425289823134
2017-05-11 07:00:00.000,1352,525,641,812.469421487603,602.449035812672,6459.04077134986,NaN,NaN,NaN,NaN,NaN,NaN,823.15512465374,27.0003462603878,26.1,26.1,25.8,81,83,81,22.6,22.6,22.4,99.85,998.6,998.4,3.2,120,5.5,-0.00354,0,0.0523411362878875
2017-05-11 08:00:00.000,1352,525,641,805.029950083195,604.970049916805,6470.4775374376,NaN,NaN,NaN,NaN,NaN,NaN,955.668144863267,26.9585412047302,26.3,26.5,26,76,81,76,21.7,22.5,21.7,99.84,998.6,998.4,3.4,124,8.3,-0.00354,0,0.0701824761385042
2017-05-11 09:00:00.000,1352,525,641,792.699481865285,606.685418208734,6468.95780903035,NaN,NaN,NaN,NaN,NaN,NaN,1023,27.0304138795987,26.6,26.6,26.1,73,77,73,21.4,21.8,21.3,99.9,999,998.4,4.3,132,9.6,0.0238,0,0.103443721922764
2017-05-11 10:00:00.000,1352,525,641,780.041643531371,607.506940588562,6487.4097723487,NaN,NaN,NaN,NaN,NaN,NaN,1023,27.2489612188366,27.4,27.5,26.5,67,75,67,20.8,21.8,20.8,99.97,999.7,999,4.9,127,9.6,0.393,0,0.230514851832975
2017-05-11 11:00:00.000,1352,525,641,765.037489586226,607.259372396557,6485.24687586781,NaN,NaN,NaN,NaN,NaN,NaN,1023,27.5738888888889,27.7,27.8,27.4,69,71,67,21.5,22,20.8,100.02,1000.2,999.6,5.7,123,11.5,1.196,0,0.42613689512946
2017-05-11 12:00:00.000,1352,525,641,755.671050194481,604.013150583441,6490.44082237451,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.0593243740795,28.7,28.8,27.7,66,70,64,21.6,21.9,21,100.03,1000.5,1000.2,5,128,11.5,1.924,0,0.623960442983005
2017-05-11 13:00:00.000,1352,525,641,754.337469901834,600.012409705501,6508.44415632525,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.6867973580663,29.3,29.7,28.6,65,68,61,22.1,22.6,20.9,100.04,1000.4,1000.3,4.9,116,9.8,2.62,0,0.811342592312599
2017-05-11 14:00:00.000,1352,525,641,753.491286307054,598.508713692946,6543.19502074689,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.1988674217189,30.3,30.3,29.3,63,66,61,22.4,23.2,21.4,100.01,1000.4,1000.1,5.3,109,9.7,2.738,0,0.865628069318599
2017-05-11 15:00:00.000,1352,525,641,755,597,6596,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.6854120267261,30.7,31.1,29.8,61,66,60,22.3,23.5,21.6,99.95,1000.2,999.5,3.7,114,9.7,2.811,0,0.902324590403122
2017-05-11 16:00:00.000,1352,525,641,761.975555555556,593.670740740741,6633.96333333333,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.936875,31.6,31.6,30.6,60,63,58,22.9,23.5,21.9,99.85,999.5,998.5,3.3,122,8.4,2.949,0,0.958241665941578
2017-05-11 17:00:00.000,1352,525,641,773.412838959601,590.034864416159,6635.55229662424,NaN,NaN,NaN,NaN,NaN,NaN,1023,30.0625,31.6,31.7,30.3,61,64,58,23.1,23.3,21.9,99.78,998.5,997.8,3.5,110,7.4,2.37,0,0.793393479796974
2017-05-11 18:00:00.000,1352,525,641,787,584,6631,NaN,NaN,NaN,NaN,NaN,NaN,1023,30.0629180602007,31.4,32.1,31,61,63,58,23,23.6,22.3,99.73,997.8,997.3,3.6,110,7.6,2.24,0,0.521981854310711
2017-05-11 19:00:00.000,1352,525,641,805.951111111111,585.253055555556,6676.40833333333,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.9378464523282,29.6,31.7,29.6,68,69,60,23.2,23.5,22.3,99.71,997.3,997.1,4.7,80,7.7,1.388,0,0.307358497244009
2017-05-11 20:00:00.000,1352,525,641,830.94169905608,581.034980566352,6712.97667962243,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.750625,28.8,29.8,28.8,66,69,65,21.8,23.3,21.8,99.73,997.3,997.1,4.6,85,9,0.5653,0,0.175415884615698
2017-05-11 21:00:00.000,1352,525,641,847.469444444444,580.493888888889,6728.96333333333,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.516111381323,27.4,28.8,27.4,72,72,66,21.9,22,21.8,99.81,998.1,997.3,3.4,98,7,0.03256,0,0.0629257433634807
2017-05-11 22:00:00.000,1352,525,641,864.211682892907,582.495966620306,6745.46369958275,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.2972397859922,26.8,27.4,26.8,73,73,71,21.6,21.9,21.6,99.9,999,998.1,3.6,103,6.3,-0.00354,0,0.055227641113068
2017-05-11 23:00:00.000,1352,525,641,873.476666666667,581.496666666667,6714.52333333333,NaN,NaN,NaN,NaN,NaN,NaN,1023,29.0629855715871,26.2,26.8,26.2,78,78,73,22.2,22.2,21.6,99.97,999.7,999,2.5,118,6.2,-0.00354,0,0.0353567821768582
2017-05-12 00:00:00.000,1352,525,641,889.978345363687,581.992781787896,6707.03609106052,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.812848189415,26.1,26.3,26.1,81,81,78,22.5,22.5,22.2,100.05,1000.5,999.7,2.4,111,4.8,-0.00354,0,0.02956039997392
2017-05-12 01:00:00.000,1352,525,641,897.46511627907,582.990033222591,6675.06976744186,NaN,NaN,NaN,NaN,NaN,NaN,1023,28.6256232686981,26.1,26.2,26.1,82,82,81,22.8,22.8,22.6,100.09,1000.9,1000.5,2.4,109,4.9,-0.00348,0,0.0279856499095818
2017-05-12 02:00:00.000,1352,525,641,904,582,6629,NaN,NaN,NaN,NaN,NaN,NaN,934.860310421286,28.3763157894737,26,26.1,25.9,83,84,82,22.9,23,22.8,100.07,1001,1000.7,2.1,106,4.5,-0.00354,0,0.024023644682216
2017-05-12 03:00:00.000,1352,525,641,916,584,6622,NaN,NaN,NaN,NaN,NaN,NaN,948.527161862528,28.1270083102493,26.2,26.2,26,83,83,83,23,23.1,22.9,100.03,1000.8,1000.3,2.9,107,5.6,-0.00354,0,0.0298457268189137
2017-05-12 04:00:00.000,1352,525,641,929,583,6615,NaN,NaN,NaN,NaN,NaN,NaN,931.525348189415,27.8777008310249,26.1,26.4,26.1,82,83,81,22.8,23.1,22.8,99.97,1000.3,999.7,2.6,115,6,-0.00354,0,0.0294480043616616
2017-05-12 05:00:00.000,1352,525,641,939.99217877095,583.00782122905,6598.1094972067,NaN,NaN,NaN,NaN,NaN,NaN,927.533073929961,27.6283933518005,26.3,26.3,26.1,81,82,81,22.8,22.8,22.7,99.93,999.7,999.3,2.8,114,5.8,-0.00353,0,0.0468611652812535
2017-05-12 06:00:00.000,1352,525,641,954.976666666667,583,6590.02,NaN,NaN,NaN,NaN,NaN,NaN,689.945555555556,27.3790858725762,26.3,26.5,26.3,81,81,80,22.9,22.9,22.7,99.91,999.3,999.1,3.6,107,6.7,-0.00346,0,0.0581548072978739
2017-05-12 07:00:00.000,NaN,NaN,NaN,957.995553085047,588.982212340189,6547.01778765981,NaN,NaN,NaN,NaN,NaN,NaN,584.157134925042,27.1297783933518,25.8,26.4,25.6,86,87,81,23.3,23.3,22.9,99.91,999.2,999.1,3,97,7,-0.00285,0.2,0.0361805644986817
2017-05-12 08:00:00.000,NaN,NaN,NaN,958.033370411568,590,6538.15572858732,NaN,NaN,NaN,NaN,NaN,NaN,1023,26.8804709141274,26.1,26.1,25.8,83,86,83,23,23.3,22.9,99.95,999.5,999.1,3.7,114,7,-0.00213,0,0.0532391045775312
2017-05-12 09:00:00.000,NaN,NaN,NaN,952.042612064195,589.018262313226,6534.10957387936,NaN,NaN,NaN,NaN,NaN,NaN,1023,26.631163434903,26.2,26.2,25.9,82,83,82,22.8,23,22.8,99.98,999.9,999.5,4.5,108,8.4,0.01683,0,0.0708779827802246
2017-05-12 10:00:00.000,NaN,NaN,NaN,941.013912075682,589.002782415136,6532,NaN,NaN,NaN,NaN,NaN,NaN,1023,26.3818559556787,26.8,27.3,26.1,78,82,76,22.6,23,22.3,100.05,1000.5,999.8,2.7,123,8.4,0.2652,0,0.125010152988087
2017-05-12 11:00:00.000,NaN,NaN,NaN,923.719541504899,590.993899057127,6535.98779811425,NaN,NaN,NaN,NaN,NaN,NaN,1023,26.1325484764543,27.9,28,26.8,73,78,72,22.7,23.1,22,100.12,1001.2,1000.5,3.5,131,8.8,0.8857,0,0.316865751457588
2017-05-12 12:00:00.000,NaN,NaN,NaN,906.020111731844,589.006703910615,6510.0625698324,NaN,NaN,NaN,NaN,NaN,NaN,1023,25.8832409972299,28.9,29.2,27.9,67,73,65,22,23,21.6,100.17,1001.8,1001.2,6.1,120,11.2,2.241,0,0.6997927271015
2017-05-12 13:00:00.000,NaN,NaN,NaN,912.970066518847,589.004988913525,6527.98503325942,NaN,NaN,NaN,NaN,NaN,NaN,1023,25.6339335180055,30,30,28.9,62,68,62,22,22.9,21.6,100.19,1002,1001.7,5.9,109,11.8,2.634,0,0.838250280285433
2017-05-12 14:00:00.000,NaN,NaN,NaN,903.013333333333,584.013333333333,6504.06222222222,NaN,NaN,NaN,NaN,NaN,NaN,1023,25.3846260387812,30.7,31,29.7,60,66,58,22,23,21.1,100.16,1002,1001.6,4.1,132,11,3.184,0,1.00517725654226
2017-05-12 15:00:00.000,NaN,NaN,NaN,910.962368566685,582.037631433315,6503.09407858329,NaN,NaN,NaN,NaN,NaN,NaN,1023,25.1353185595568,31.5,31.7,30.7,56,63,55,21.8,23,21.2,100.08,1001.6,1000.8,4.5,137,10.1,3.323,0,1.07201343913251
2017-05-12 16:00:00.000,NaN,NaN,NaN,924.9693934335,581,6509.0918196995,NaN,NaN,NaN,NaN,NaN,NaN,1023,24.8860110803324,31.7,31.7,31.1,55,58,52,21.6,22.1,20.5,100.03,1000.9,1000.3,4.7,118,9.5,3.218,0,1.05207910091061
2017-05-12 17:00:00.000,NaN,NaN,NaN,942.98217270195,578.997771587744,6477.05348189415,NaN,NaN,NaN,NaN,NaN,NaN,1023,24.636703601108,31.6,31.9,31.4,54,56,52,21.2,21.9,20.6,99.96,1000.3,999.6,3.8,122,9.7,2.804,0,0.939713911554448
2017-05-12 18:00:00.000,NaN,NaN,NaN,964.9816360601,575.996661101836,6525.9081803005,NaN,NaN,NaN,NaN,NaN,NaN,1023,24.3873961218837,31.4,31.9,31.1,57,58,53,21.9,22.2,20.6,99.91,999.6,999,3.1,121,8,2.144,0,0.528856757155225
2017-05-12 19:00:00.000,NaN,NaN,NaN,981.987627512372,574.818503181497,6562.6157963842,NaN,NaN,NaN,NaN,NaN,NaN,1023,24.1380886426593,30,31.4,30,65,65,54,22.6,23,20.7,99.91,999.1,998.9,4.7,84,7.5,1.489,0,0.335434195275595
2017-05-12 20:00:00.000,NaN,NaN,NaN,995.986213513786,574.454903545096,6585.88617311383,NaN,NaN,NaN,NaN,NaN,NaN,1023,23.8887811634347,28.6,30.1,28.6,70,71,65,22.7,23.2,22.6,99.92,999.2,999,4.8,87,7.7,0.6397,0,0.175404492025016
2017-05-12 21:00:00.000,NaN,NaN,NaN,1009.9847995152,574.091303908696,6609.15654984345,NaN,NaN,NaN,NaN,NaN,NaN,1023,23.6394736842105,27.1,28.6,27.1,75,75,70,22.3,22.7,22.3,99.98,999.8,999.2,3.9,98,7.7,0.04538,0,0.0619345563265767
2017-05-12 22:00:00.000,NaN,NaN,NaN,1023.98338551661,573.727704272296,6632.42692657307,NaN,NaN,NaN,NaN,NaN,NaN,1023,23.3901662049861,26.7,27.2,26.6,75,76,74,21.8,22.2,21.8,100.03,1000.3,999.7,3.4,115,6.9,-0.00354,0,0.0493359600109595
2017-05-12 23:00:00.000,NaN,NaN,NaN,1037.98197151803,573.364104635895,6655.6973033027,NaN,NaN,NaN,NaN,NaN,NaN,1023,23.1408587257617,26.6,26.7,26.4,76,77,74,22.1,22.1,21.7,100.12,1001.2,1000.3,2.9,114,6.4,-0.00354,0,0.0429759262307901
2017-05-13 00:00:00.000,NaN,NaN,NaN,1051.98055751944,573.000504999495,6678.96768003232,NaN,NaN,NaN,NaN,NaN,NaN,1022.25111111111,22.8915512465373,26.2,26.6,26.2,79,79,76,22.3,22.3,22,100.16,1001.6,1001.2,2.1,114,6.2,-0.00354,0,0.0300400089348918
2017-05-13 01:00:00.000,NaN,NaN,NaN,1062.97777777778,574.991111111111,6679.97555555555,NaN,NaN,NaN,NaN,NaN,NaN,1021.25111111111,22.6422437673132,26.3,26.3,26.2,81,81,79,22.7,22.7,22.3,100.19,1001.9,1001.6,2.8,113,5.1,-0.00354,0,0.0328506967746454
2017-05-13 02:00:00.000,NaN,NaN,NaN,1072.97501388118,573.991671293726,6670.98611882288,NaN,NaN,NaN,NaN,NaN,NaN,1019.87666666667,22.3929362880885,26.6,26.6,26.3,81,81,80,23.1,23.1,22.7,100.2,1002,1001.7,3.7,105,6.3,-0.00354,0,0.0390577012602051
2017-05-13 03:00:00.000,NaN,NaN,NaN,1081.99332962757,576,6667.01556420233,NaN,NaN,NaN,NaN,NaN,NaN,1018.37666666667,22.1436288088644,26.8,26.8,26.5,81,81,80,23.2,23.2,23,100.19,1002.1,1001.9,2.9,101,6.2,-0.00331,0,0.0341621735622742
2017-05-13 04:00:00.000,NaN,NaN,NaN,1094.9777901166,576.99555802332,6662.9777901166,NaN,NaN,NaN,NaN,NaN,NaN,1016.12907702984,21.8943213296398,26.7,26.9,26.7,81,81,80,23.2,23.3,23.1,100.13,1002,1001.3,3,108,6.8,-0.00239,0,0.0349181383924856
2017-05-13 05:00:00.000,NaN,NaN,NaN,1099.98444444444,577.993333333333,6667.95333333333,NaN,NaN,NaN,NaN,NaN,NaN,1013.63081193616,21.6450138504156,26.5,26.7,26.4,82,82,81,23.2,23.2,23.1,100.06,1001.3,1000.6,2.9,110,6.2,-0.00347,0,0.04599302533828
2017-05-13 06:00:00.000,NaN,NaN,NaN,1105.98886414254,577,6656.00890868597,NaN,NaN,NaN,NaN,NaN,NaN,1014.86849048743,21.3957063711912,26.5,26.5,26.4,81,83,81,22.9,23.2,22.9,100.02,1000.6,1000.2,3.8,113,7,-0.00284,0,0.0613303026708289
2017-05-13 07:00:00.000,NaN,NaN,NaN,1115.66506113375,581.99518340126,6660.01926639496,NaN,NaN,NaN,NaN,NaN,NaN,1017.36814331343,21.1463988919668,26.1,26.5,26.1,82,82,81,22.8,22.9,22.8,100.01,1000.2,1000,3.5,112,7,-0.00354,0,0.0535165514929812
2017-05-13 08:00:00.000,NaN,NaN,NaN,1112.0044345898,581.991130820399,6660.90687361419,NaN,NaN,NaN,NaN,NaN,NaN,1019.86779613943,20.8970914127424,25.9,26.2,25.8,80,82,80,22.2,22.8,22.2,100.03,1000.3,1000.1,3.4,116,7.4,-0.00354,0,0.0578544331473826
