Date,d15cm_unified,d45cm_unified,d75cm_unified,wetness_modulo5,temperature_modulo5,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_dir,vento_rajada,radiacao,precipitacao,EToPM
2017-05-14 05:00:00.000,1242.33137182915,571.525072163336,430.408484161006,1021.03587586316,15.6616343490305,26,26,25.8,82,83,82,22.7,22.7,22.6,100.02,1000.8,1000.2,2.9,113,6.6,-0.00341,0,0.0454752942683147
2017-05-14 06:00:00.000,1249.70501924085,574.012652395738,427.16532354068,1021.03941462844,15.4123268698058,26,26.2,25.9,82,83,82,22.8,22.9,22.7,100.02,1000.2,1000,2.8,106,5.5,-0.0035,0,0.0440790408022327
2017-05-14 07:00:00.000,1256.90110262616,576.503500075911,423.940722383954,1021.09204543793,15.1630193905817,25.7,26,25.7,83,83,82,22.5,22.8,22.5,100.04,1000.4,1000.1,2.9,106,5.4,-0.00354,0,0.0425750851620149
2017-05-14 08:00:00.000,1252.67996911637,578.287950606551,420.732768977328,1021.14467624742,14.9137119113575,25.6,25.7,25.6,83,83,82,22.5,22.6,22.4,100.08,1000.8,1000.4,3.6,109,6,-0.00354,0,0.0511052664253479
2017-05-14 09:00:00.000,1236.34569242618,579.327090494038,417.53957673935,1021.19730705691,14.6644044321333,25.7,25.7,25.5,81,83,81,22.2,22.5,22.2,100.11,1001.1,1000.8,3,114,5.8,0.01257,0,0.0532821618628928
2017-05-14 10:00:00.000,1215.67085415156,580.333447822897,414.359356682985,1021.24993786641,14.4150969529082,27.4,27.4,25.7,74,81,74,22.4,22.5,22.2,100.2,1002,1001.1,3.6,123,7.5,0.2671,0,0.151924672579829
2017-05-14 11:00:00.000,1199.85229037124,579.581987133454,411.199051238623,1021.3025686759,14.1657894736841,28.2,28.3,27.4,68,75,67,21.6,22.6,21.4,100.27,1002.7,1002,4.9,118,8.8,1.239,0,0.439561827557353
2017-05-14 12:00:00.000,1198.14494004106,576.992720263902,408.067494457772,1021.35519948539,13.9164819944599,29,29.1,28.2,65,69,63,21.7,21.9,21,100.31,1003.1,1002.7,5.2,116,9.2,2.092,0,0.674181732873016
2017-05-14 13:00:00.000,1201.90616180675,574.3300924791,404.964709185279,1021.40783029488,13.6671745152357,29.6,30.3,28.9,61,65,61,21.4,22.7,21.2,100.3,1003.1,1003,3,154,8.6,2.803,0,0.88424143892253
2017-05-14 14:00:00.000,1207.0084830111,571.664477318468,401.890714589561,1021.46046110437,13.4178670360111,31.1,31.1,28.9,61,65,60,22.7,23.2,20.8,100.26,1003.1,1002.6,3.4,117,7.2,2.733,0,0.886532308214583
2017-05-14 15:00:00.000,1212.32777390131,568.998774822228,398.845526145765,1021.51309191386,13.1685595567865,31.8,31.8,29.6,59,65,57,22.9,22.9,21.4,100.18,1002.7,1001.8,3.6,117,7.6,2.709,0,0.897356030263229
2017-05-14 16:00:00.000,1217.64846995329,566.33310451799,395.829155675929,1021.56572272335,12.9192520775623,32,32.5,30.9,54,59,53,21.7,22.9,21.3,100.09,1001.8,1000.9,3.4,114,7.5,3.276,0,1.07601472170712
2017-05-14 17:00:00.000,1222.94507639158,563.66746752779,392.841611389381,1021.61835353284,12.6699445983381,30.7,32.5,30.6,59,59,53,21.8,22.6,21.3,100.01,1000.9,1000.1,3.6,108,7,2.633,0,0.860521547839751
2017-05-14 18:00:00.000,1228.22142871735,561.001860082584,389.882897923521,1021.67098434233,12.4206371191135,31.9,32.5,30.7,57,60,55,22.2,22.8,21.2,99.97,1000.1,999.7,3.2,94,6.3,1.958,0,0.494489931634301
2017-05-14 19:00:00.000,1236.63174871274,559.033194913631,386.954633912673,1021.72361515183,12.1713296398893,30.6,31.9,30.4,60,60,56,22.1,22.8,21.4,99.97,999.7,999.5,3.2,105,6.2,1.328,0,0.347871507413412
2017-05-14 20:00:00.000,1253.55699594806,559.216883734123,384.061787652072,1021.77624596132,11.9220221606652,28.2,30.9,28.2,74,74,59,23.1,23.5,21.8,100,1000,999.7,3.6,70,6.1,0.3801,0,0.122854756999322
2017-05-14 21:00:00.000,1271.33080932976,559.50395533416,381.204412494941,1021.82887677081,11.6727146814401,26.9,28.2,26.9,76,76,74,22.2,23.1,22.2,100.05,1000.5,1000,3.4,90,6,0.04383,0,0.0558421040742922
2017-05-14 22:00:00.000,1289.46416526116,559.795278775938,378.382559574624,1021.8815075803,11.4234072022159,26.4,26.9,26.4,79,79,76,22.6,22.6,22.1,100.1,1001,1000.5,3.7,114,7.3,-0.00354,0,0.0429111648233648
2017-05-14 23:00:00.000,1306.37202971048,560.168228281421,375.597273145613,1021.93413838979,11.1740997229917,26.3,26.5,26.3,80,81,79,22.6,22.8,22.6,100.14,1001.4,1001,2.5,105,6.8,-0.00354,0,0.0322090331620808
2017-05-15 00:00:00.000,1322.52019297255,560.571902392467,372.848956418757,1021.98676919928,10.9247922437676,26,26.4,26,82,82,79,22.6,22.7,22.4,100.19,1001.9,1001.4,2.3,89,6.8,-0.00354,0,0.0271234189654688
2017-05-15 01:00:00.000,1337.85666138033,561.119336171516,370.136699941978,1022.03940000877,10.6754847645425,26.1,26.2,25.9,82,82,80,22.8,22.8,22.4,100.21,1002.2,1001.9,3.1,106,6,-0.00354,0,0.0328515597234231
2017-05-15 02:00:00.000,1350.45960414524,561.549152675104,367.459207098117,1022.09203081826,10.4261772853188,26.1,26.2,26.1,82,82,81,22.9,22.9,22.6,100.21,1002.3,1002.1,2.8,114,4.8,-0.00354,0,0.0308880275543522
2017-05-15 03:00:00.000,1360.40731358514,560.281129171049,364.821588630569,1022.14466162775,10.1768698060941,26.1,26.2,26,81,83,80,22.5,23,22.4,100.15,1002.1,1001.5,3.1,107,6.5,-0.00354,0,0.0347018265749506
2017-05-15 04:00:00.000,1373.05319973131,562.789346435825,362.211910968273,1022.19729243725,9.92756232687043,25.9,26.1,25.8,84,84,81,22.9,22.9,22.4,100.12,1001.5,1001.2,3.6,99,6.3,-0.00354,0,0.031511529756787
2017-05-15 05:00:00.000,1386.61464477222,565.283472413008,359.630859441801,1022.24992324674,9.6782548476458,26,26.1,25.9,82,84,82,22.7,22.9,22.7,100.09,1001.2,1000.9,3.4,105,7.1,-0.00354,0,0.0521233960026845
2017-05-15 06:00:00.000,1397.45368127231,565.862381214009,357.085011599468,1022.30255405623,9.42894736842118,26,26.2,25.9,83,83,82,22.9,23,22.7,100.06,1000.9,1000.5,3,109,6.9,-0.00354,0,0.044160976418691
2017-05-15 07:00:00.000,1401.43044460192,567.665860725639,354.577892835497,1022.35518486572,9.17963988919655,26,26.1,26,83,83,82,23,23,22.8,100.06,1000.6,1000.5,3.2,105,5.4,-0.00353,0,0.0466924921214398
2017-05-15 08:00:00.000,1403.68771822558,571.001022877912,352.098698693134,1022.40781567521,8.93033240997192,25.9,26,25.8,83,84,83,22.8,23,22.8,100.09,1000.9,1000.6,2.4,113,5.4,-0.00354,0,0.0361818039406007
2017-05-15 09:00:00.000,1391.79593981411,572.307950916752,349.656150839847,1022.4604464847,8.68102493074821,26,26.1,25.7,83,84,82,22.8,22.9,22.7,100.13,1001.3,1000.9,2.4,115,5.7,0.01479,0,0.0411660403069662
2017-05-15 10:00:00.000,1374.04281306291,573.813542588641,347.239138900726,1022.51307729419,8.43171745152358,27.3,27.5,26,75,83,75,22.5,22.9,22.5,100.17,1001.7,1001.3,2.9,121,7.1,0.2733,0,0.13914884944281
2017-05-15 11:00:00.000,1354.03383840119,573.883060369983,344.849888107521,1022.56570810368,8.18240997229896,28.6,28.6,26.9,72,77,71,23,23.1,22.4,100.21,1002.1,1001.7,4.5,106,7.8,1.194,0,0.412708986202718
2017-05-15 12:00:00.000,1336.5598882465,576.280373457561,342.492894734482,1022.61833891317,7.93310249307524,29.2,29.4,28.2,71,73,69,23.5,23.6,22.3,100.24,1002.5,1002.1,3.8,119,7.9,1.861,0,0.592297137396455
2017-05-15 13:00:00.000,1325.38091953586,574.474721633943,340.174510240227,1022.67096972266,7.68379501385061,29.5,30.2,28.7,69,72,66,23.3,23.8,22.6,100.25,1002.5,1002.4,3.9,103,7.8,2.099,0,0.665667667197357
2017-05-15 14:00:00.000,1321.40143135833,572.007288568266,337.890155437838,1022.72360053216,7.43448753462599,31.4,31.8,29.5,62,70,60,23.3,24.1,22.8,100.2,1002.5,1002,4.7,107,7.8,2.916,0,0.935873190833572
2017-05-15 15:00:00.000,1321.75307649527,569.345925204369,335.638202682086,1022.77623134165,7.18518005540136,31.5,32.2,30.8,60,63,59,22.8,23.8,22.1,100.12,1002,1001.2,3.9,101,8.5,3.258,0,1.04028028977436
2017-05-15 19:00:00.000,1378.20850147144,556.925159177355,326.903720266582,1022.98675457961,6.18795013850468,30.1,31.6,29.9,66,67,62,23.1,23.9,22.7,99.96,999.6,999.4,5.4,80,NaN,1.165,0,0.274278986363868
2017-05-15 20:00:00.000,1400.08053100814,556.062940231741,324.756652838788,1023.0393853891,5.93864265928005,28.4,30.1,28.4,72,72,65,22.8,23,22.5,99.99,999.9,999.6,4,91,9.3,0.3527,0,0.123877593266246
2017-05-15 21:00:00.000,1421.56793283178,556.651143854809,322.609532990456,NaN,NaN,27.2,28.4,27.2,72,73,71,21.7,22.7,21.7,100.03,1000.3,999.9,3.5,96,7.5,0.03201,0,0.0633189392819168
2017-05-15 22:00:00.000,1443.19598123356,557.322067031534,320.462734190302,NaN,NaN,26.5,27.2,26.5,77,77,72,22.2,22.3,21.5,100.08,1000.9,1000.3,3,111,6.6,-0.00354,0,0.0418663008211556
