2017,01,23,21,42,01,30.50,5.07,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,23,21,42,04,30.50,5.07,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,01,00,00,31.75,5.07,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,02,00,00,31.75,5.05,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,03,00,00,31.50,5.02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,04,00,00,31.50,4.98,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,05,00,00,31.25,4.93,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,06,00,00,31.00,4.96,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,07,00,00,31.25,4.93,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,08,00,00,31.50,4.91,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,09,00,00,31.75,4.91,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,10,00,00,32.00,4.74,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,11,00,00,32.75,4.83,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,24,12,00,00,33.00,4.76,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,31,09,13,05,26.25,6.17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,31,09,14,16,26.75,6.07,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2017,01,31,10,00,00,41.50,5.79,373973,522997,710483,710483,710483,710483,709700,709700,709700,709700,709700,709700,709700,323576,350933,350933,350933,350933,350933,323576553,3849,4095,4134,4134,4134,4134,4134,4125,4125,4125,4125,4125,3550,3566,3566,3566,3566,3582,3582,3582,3582,3582,3582,1758,10327,11105,11223,11223,11223,11223,11223,11223,11206,11206,11206,11206,9186,9353,9400,9446,9493,9493,9493,9493,9493,9541,9541,
2017,01,31,11,00,00,42.00,5.73,277525,391375,530512,530512,530512,530512,529925,529925,529925,529925,529925,529925,529925,245505,261143,261143,261143,261143,261143,245505,245505,,567,3884,4112,4179,4179,4179,4179,4179,4161,4171,4171,4171,4171,3573,3589,3606,3606,3606,3606,3606,3606,3606,3606,3606,1958,10434,11325,11447,11447,11447,11447,11447,11447,11386,11386,11386,11386,9171,9353,9446,9446,9493,9493,9493,9493,9541,9541,9541,
2017,01,31,12,00,00,46.75,5.36,209989,318059,464255,379418,418770,466344,417830,416890,417360,417360,418770,418300,418300,217189,229255,216694,216694,216942,216942,205860,205860,,633,3929,4240,4268,4249,4239,4239,4239,4249,4249,4258,4258,4228,3597,3614,3614,3614,3597,3616,3616,3616,3616,3616,3633,1849,10579,11290,11533,11551,11551,11551,11488,11480,11542,11542,11542,11480,9368,9573,9621,9669,9669,9669,9718,9718,9767,9718,9718,
2017,01,31,13,00,00,47.75,5.34,179878,291510,419710,381554,381554,381554,347800,380272,380272,380700,380700,381127,380700,205860,206095,206095,206095,206095,206095,196057,196057,,635,3956,4269,4307,4288,4269,4269,4269,4269,4269,4269,4269,4269,3609,3626,3642,3642,3642,3642,3659,3642,3642,3642,3642,1814,10501,11204,11462,11524,11462,11462,11462,11401,11376,11376,11376,11393,9307,9494,9541,9685,9637,9685,9637,9637,9637,9637,9637,
2017,01,31,14,00,00,48.00,5.31,186780,291605,381981,382409,382409,382409,382409,421120,381127,380272,380272,380272,380272,195385,205390,205390,205390,205390,195385,195385,195385,,660,4006,4335,4354,4335,4335,4335,4335,4335,4335,4335,4335,4335,3646,3662,3679,3679,3679,3679,3679,3679,3679,3689,3689,1914,10635,11505,11631,11631,11631,11631,11631,11567,11567,11567,11567,11586,9400,9575,9639,9688,9738,9738,9738,9738,9738,9738,9738,
2017,01,31,15,00,00,46.50,5.34,182357,293451,381981,381981,381981,381981,381981,381981,419240,379845,379845,379845,380272,205625,205625,205625,205860,205860,206095,206095,196057,,637,4046,4365,4385,4355,4365,4365,4365,4365,4365,4365,4365,4365,3701,3718,3718,3735,3735,3735,3735,3735,3735,3735,3735,1873,10524,11478,11604,11478,11478,11478,11478,11416,11416,11416,11416,11416,9321,9510,9558,9607,9607,9639,9639,9639,9655,9655,9639,
2017,01,31,16,00,00,32.75,5.12,172109,293807,415010,379418,378990,378990,378990,378990,347016,380272,380272,380272,380272,205625,216694,216694,216694,205625,205625,205625,205625,,628,4070,4384,4404,4384,4384,4384,4384,4384,4384,4384,4384,4365,3725,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,1843,10487,11460,11586,11398,11398,11398,11398,11398,11398,11398,11337,11337,9290,9479,9527,9575,9623,9623,9623,9623,9623,9623,9623,
2017,01,31,17,00,00,30.50,5.42,201493,317211,418300,418300,418300,418300,418770,418770,417360,417360,417360,417360,417360,215952,228472,228211,228472,216200,216200,216200,215952,,613,4082,4293,4414,4394,4414,4394,4404,4395,4395,4395,4395,4395,3746,3763,3781,3781,3781,3781,3781,3781,3781,3781,3781,1769,10511,11452,11577,11391,11391,11391,11391,11391,11391,11330,11330,11330,9384,9574,9526,9671,9574,9574,9720,9720,9720,9720,9720,
2017,01,31,18,00,00,28.25,5.44,204815,324185,465300,418300,418770,418770,418770,465822,417360,417360,417360,417360,417360,228472,228472,228472,228472,228472,216200,216200,216200,,599,4101,4312,4424,4424,4424,4404,4404,4404,4404,4404,4404,4404,3788,3788,3806,3806,3806,3806,3806,3806,3806,3806,3806,1805,10557,11434,11312,11496,11496,11478,11496,11496,11496,11496,11434,11434,9368,9558,9655,9655,9704,9655,9704,9704,9704,9754,9754,
2017,01,31,19,00,00,27.75,5.31,236919,345557,464255,464777,464777,464777,464777,464777,463211,463211,463211,463211,463211,227950,241635,241635,227950,227950,227950,227950,227950,,643,4108,4412,4452,4452,4422,4422,4422,4432,4432,4432,4422,4432,3763,3771,3781,3798,3789,3798,3798,3798,3789,3789,3789,1671,10494,11073,11355,11355,11355,11391,11391,11391,11330,11330,11330,11330,9400,9574,9623,9671,9671,9720,9720,9720,9720,9720,9720,
2017,01,31,20,00,00,28.00,5.55,214644,333608,466866,466866,466866,466866,466866,419710,419240,419240,419240,419240,419240,229516,243294,229516,229516,229516,229516,229516,217189,,621,4104,4414,4434,4414,4414,4414,4414,4414,4414,4414,4414,4414,3769,3786,3786,3804,3804,3786,3804,3786,3804,3804,3804,1801,10551,11416,11523,11541,11523,11460,11460,11460,11460,11460,11276,11398,9400,9575,9623,9672,9672,9672,9672,9721,9721,9721,9721,
2017,01,31,21,00,00,28.00,5.55,235728,348764,466866,466866,466866,466866,466866,466866,466344,466344,466344,466344,466344,229516,243294,243294,229516,229516,229516,229516,229516,,616,4107,4414,4434,4414,4414,4414,4414,4414,4414,4414,4414,4414,3769,3786,3804,3804,3804,3804,3804,3804,3804,3804,3804,1810,10543,11337,11523,11460,11460,11460,11460,11460,11460,11460,11460,11398,9353,9527,9623,9672,9672,9672,9672,9672,9721,9721,9721,
2017,01,31,22,00,00,27.75,5.50,232090,350061,466344,466344,466344,466344,466344,466344,465822,465822,465822,465822,465822,228994,242741,242741,242741,242741,228994,229255,228994,,626,4108,4404,4433,4424,4413,4424,4424,4413,4424,4424,4424,4424,3777,3785,3794,3785,3785,3802,3812,3802,3802,3802,3802,1827,10551,11380,11505,11505,11505,11505,11505,11442,11442,11442,11442,11442,9368,9559,9607,9656,9656,9656,9705,9705,9705,9705,9705,
2017,01,31,23,00,00,28.00,5.53,231847,350182,466344,466344,466344,466344,466344,466344,465822,465822,465822,465822,465822,229255,243017,243017,243017,243017,229255,229255,229255,,618,4102,4364,4424,4424,4424,4404,4415,4415,4415,4415,4415,4415,3754,3788,3788,3788,3788,3806,3788,3806,3806,3806,3806,1794,10514,11312,11452,11434,11452,11391,11434,11434,11434,11434,11373,11373,9337,9510,9607,9607,9655,9655,9655,9655,9704,9704,9704,
2017,02,01,00,00,00,27.50,5.47,233426,354455,524637,466344,466344,466344,466344,466344,465300,465300,465300,465300,465300,242741,242741,242741,242741,242741,242741,242741,228994,,613,4094,4354,4414,4414,4414,4394,4404,4404,4404,4404,4404,4404,3754,3771,3788,3788,3788,3806,3806,3788,3788,3806,3788,1701,10488,11312,11496,11312,11312,11434,11312,11312,11251,11251,11373,11373,9368,9558,9607,9655,9655,9655,9704,9704,9704,9704,9704,
2017,02,01,01,00,00,26.75,5.44,261212,372133,524637,465822,524637,524637,524637,465822,523462,464777,523462,464777,523462,242464,257912,257912,242464,242464,242464,242464,242464,,641,4098,4403,4443,4423,4423,4423,4423,4423,4423,4403,4423,4403,3758,3775,3775,3775,3775,3775,3775,3775,3792,3792,3792,1656,10464,11144,11276,11337,11276,11416,11416,11294,11294,11294,11233,11233,9415,9558,9591,9639,9639,9704,9688,9704,9688,9688,9688,
2017,02,01,02,00,00,26.00,5.31,278674,384765,524637,524637,524637,524637,524637,524637,523462,523462,523462,523462,523462,242464,257912,257912,257912,242464,242464,242464,242464,,628,4090,4403,4423,4403,4403,4403,4403,4403,4403,4403,4403,4403,3758,3775,3775,3775,3792,3775,3775,3775,3792,3775,3775,1693,10487,11362,11486,11344,11344,11344,11344,11301,11283,11283,11283,11301,9400,9591,9624,9624,9673,9673,9673,9723,9624,9723,9723,
2017,02,01,03,00,00,26.00,5.47,277412,385664,524637,524637,524637,524637,524637,524637,524050,524050,524050,524050,524050,242741,258206,258206,258206,242741,242741,242741,242741,,629,4098,4394,4433,4413,4413,4413,4413,4413,4413,4413,4413,4413,3750,3785,3785,3785,3785,3785,3785,3785,3785,3802,3802,1824,10540,11362,11486,11486,11486,11486,11486,11486,11424,11424,11424,11424,9368,9543,9591,9640,9640,9689,9689,9689,9689,9689,9689,
2017,02,01,04,00,00,26.25,5.47,274600,387070,524637,524637,524637,524637,524637,524637,524050,524050,524050,524050,524050,258206,258206,258206,258206,258206,242741,242741,242741,,633,4092,4403,4403,4403,4413,4413,4413,4413,4413,4413,4413,4403,3750,3767,3767,3767,3775,3785,3785,3785,3785,3785,3785,1676,10474,11362,11486,11301,11301,11301,11301,11301,11301,11301,11240,11240,9352,9543,9640,9640,9689,9689,9689,9689,9689,9689,9689,
2017,02,01,05,00,00,25.50,5.36,274314,386358,524050,524050,524050,524050,524050,524050,522875,522875,522875,522875,522875,257618,257618,257618,257618,257618,242188,242188,242188,,607,4084,4343,4394,4394,4394,4374,4384,4394,4394,4394,4414,4394,3752,3769,3786,3786,3786,3786,3786,3786,3786,3786,3786,1800,10454,11337,11460,11337,11337,11460,11460,11460,11276,11276,11276,11215,9306,9479,9527,9575,9575,9575,9575,9623,9623,9623,9623,
2017,02,01,06,00,00,25.50,5.31,271789,385430,522287,522287,522287,522287,522287,522287,521112,518175,520525,520525,520525,256443,256443,256443,256443,256443,256443,241082,241082,,602,4080,4293,4394,4413,4394,4374,4384,4384,4384,4394,4384,4394,3752,3769,3769,3786,3786,3786,3786,3786,3786,3786,3786,1758,10441,11337,11460,11337,11337,11337,11337,11337,11276,11276,11276,11215,9290,9479,9527,9575,9575,9623,9623,9623,9623,9623,9623,
2017,02,01,07,00,00,30.75,5.42,226878,358020,525225,466344,466344,466344,466344,466344,465822,465822,465822,465822,465822,243017,258500,258500,243017,243017,243017,243017,243017,,637,4080,4394,4413,4413,4394,4394,4413,4394,4394,4394,4394,4394,3733,3750,3767,3767,3767,3767,3767,3767,3767,3767,3767,1608,10490,11109,11337,11337,11276,11355,11355,11294,11294,11294,11294,11294,9415,9591,9639,9688,9688,9688,9738,9887,9738,9738,9738,
2017,02,01,08,00,00,40.25,5.42,194704,336177,467911,421120,421120,421120,421120,421120,420180,420180,467388,420180,467388,243847,243847,243847,243847,243847,243847,243847,230038,,635,4100,4404,4444,4404,4424,4424,4424,4424,4424,4424,4404,4404,3752,3769,3804,3786,3786,3786,3786,3786,3786,3786,3786,1788,10610,11326,11577,11559,11559,11452,11533,11533,11533,11533,11470,11470,9415,9638,9687,9736,9736,9736,9786,9786,9786,9786,9786,
2017,02,01,09,00,00,43.00,5.36,196134,329789,466866,419710,419710,419710,419710,466866,418770,418770,418770,418770,418770,229255,243017,243017,242741,229255,228994,228994,228994,,639,4113,4433,4453,4433,4433,4433,4433,4433,4433,4433,4423,4423,3775,3783,3783,3800,3800,3800,3800,3800,3800,3800,3800,1911,10610,11486,11612,11612,11612,11612,11549,11549,11549,11549,11549,11549,9368,9543,9788,9640,9689,9689,9689,9689,9689,9689,9739,
2017,02,01,10,00,00,45.75,5.16,210146,345946,464255,417830,464777,464777,464777,464777,463211,462688,462688,415480,415950,241358,257031,257031,241911,241911,241911,241911,241911,,672,4134,4452,4472,4472,4472,4472,4472,4472,4472,4472,4472,4472,3771,3796,3796,3814,3796,3814,3796,3796,3796,3814,3796,1819,10676,11494,11621,11621,11621,11621,11621,11621,11557,11557,11557,11557,9495,9690,9740,9790,9790,9790,9840,9840,9790,9840,9840,
2017,02,01,11,00,00,42.50,5.12,206735,351866,464255,464777,464255,464777,464777,464777,462688,415950,415950,462688,462688,256737,256737,256737,256737,256737,241635,241635,241635,,671,4166,4482,4523,4502,4502,4502,4502,4502,4502,4502,4502,4502,3832,3822,3822,3822,3822,3822,3822,3849,3849,3849,3832,1691,10607,11476,11603,11476,11476,11476,11476,11414,11414,11414,11414,11352,9400,9674,9774,9774,9824,9824,9824,9824,9824,9824,9824,
2017,02,01,12,00,00,42.00,5.26,214548,357930,465822,465822,465822,465822,465822,465822,464777,464255,464777,464255,464255,257618,257618,257618,257618,257912,257618,242464,242188,,608,4201,4431,4514,4524,4524,4514,4514,4524,4504,4504,4504,4504,3866,3884,3902,3902,3902,3902,3902,3902,3902,3902,3902,1851,10594,11434,11541,11541,11559,11541,11434,11541,11622,11541,11496,11478,9415,9558,9655,9655,9704,9704,9704,9704,9754,9754,9754,
2017,02,01,13,00,00,39.00,5.09,215927,366284,522875,464255,464255,464255,464255,522875,463211,462688,462688,462688,462688,256737,274166,256737,256737,256737,256737,256737,256737,,624,4245,4450,4574,4564,4564,4564,4565,4575,4575,4575,4575,4555,3910,3928,3918,3928,3936,3936,3946,3946,3936,3936,3946,1769,10652,11416,11604,11523,11541,11604,11541,11541,11523,11541,11541,11541,9494,9672,9721,9771,9771,9821,9922,9821,9821,9821,9821,
2017,02,01,14,00,00,40.00,5.24,207982,365836,523462,465300,465300,465300,465300,465300,463733,463733,463733,463733,463211,257325,274793,274480,274480,257031,257031,257031,257031,,670,4260,4584,4605,4605,4605,4605,4595,4595,4595,4595,4595,4574,3893,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,1622,10611,11146,11531,11468,11344,11442,11460,11398,11523,11523,11416,11398,9542,9721,9771,9821,9821,9821,9821,9871,9871,9871,9871,
2017,02,01,15,00,00,43.25,5.21,202561,367828,522875,464255,464255,464255,464255,464255,463211,463211,463211,463211,463211,274480,274480,274480,274480,274480,274480,257031,257031,,662,4277,4605,4626,4605,4605,4605,4626,4605,4605,4605,4605,4605,3929,3929,3948,3948,3948,3948,3966,3948,3948,3948,3948,1732,10599,11476,11603,11476,11476,11476,11476,11476,11414,11414,11414,11414,9479,9625,9724,9724,9774,9774,9774,9774,9774,9824,9824,
2017,02,01,16,00,00,38.25,5.19,245797,393756,522287,522875,522875,522875,522875,522875,521112,462688,521112,521112,520525,273853,293750,273853,273853,273853,273853,273853,273540,,660,4285,4594,4636,4615,4615,4615,4615,4615,4615,4615,4615,4615,3928,3954,3954,3954,3954,3954,3954,3973,3973,3954,3954,1729,10585,11484,11548,11422,11484,11484,11422,11484,11422,11422,11422,11359,9431,9626,9725,9725,9775,9775,9775,9775,9775,9775,9775,
2017,02,01,17,00,00,38.00,5.07,240034,394555,520525,521112,521112,521112,462688,521112,519350,518762,518175,518175,518175,272600,292407,292071,272286,272286,272600,272600,272600,,654,4298,4615,4657,4615,4615,4636,4604,4615,4646,4625,4625,4625,3943,3961,3961,3961,3980,3980,3980,3980,3980,3980,3980,1824,10667,11492,11620,11620,11620,11620,11620,11556,11556,11556,11556,11556,9496,9726,9726,9726,9827,9776,9776,9776,9878,9776,9827,
2017,02,01,18,00,00,29.75,5.12,195199,363284,461644,461644,461644,461644,461644,461644,460077,460077,460077,460077,459555,271973,271973,271973,271973,271973,271973,271973,254681,,615,4262,4448,4574,4605,4584,4584,4553,4585,4585,4585,4585,4585,3941,3941,3959,3959,3959,3959,3959,3959,3959,3959,3959,1680,10586,11432,11557,11432,11432,11432,11432,11432,11432,11370,11370,11370,9511,9690,9740,9740,9790,9790,9790,9790,9790,9790,9790,
