when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-04-25 12:24:09,01,5.262050628662109,-1,0,-1,0,-1,0
2017-04-25 12:26:36,01,5.213101863861084,-1,0,-1,0,-1,0
2017-04-25 12:26:45,01,5.262050628662109,-1,0,-1,0,-1,0
2017-04-25 12:57:09,01,5.337222576141357,-1,0,-1,0,-1,0
2017-04-25 13:57:23,01,5.362759590148926,1303,427,759,-123,725,175
2017-04-25 14:28:01,01,5.362759590148926,1273,449,760,-238,735,199
2017-04-25 14:36:13,01,5.213101863861084,1268,457,753,-269,738,207
2017-04-25 15:07:25,01,5.3119282722473145,1255,471,728,-319,745,219
2017-04-25 15:37:20,01,5.337222576141357,1233,461,692,-333,750,222
2017-04-25 16:07:08,01,5.337222576141357,1210,457,653,-319,754,227
2017-04-25 16:36:50,01,5.3119282722473145,1194,482,618,-313,755,238
2017-04-25 17:06:32,01,5.3119282722473145,1163,462,583,-289,756,238
2017-04-25 17:36:03,01,5.3119282722473145,1142,487,552,-282,754,240
2017-04-25 18:05:37,01,5.3119282722473145,1125,486,525,-275,752,239
2017-04-25 18:35:02,01,5.286871910095215,1103,462,502,-268,754,239
2017-04-25 19:04:23,01,5.286871910095215,1093,472,482,-260,753,238
2017-04-25 19:33:41,01,5.286871910095215,1080,481,463,-257,751,239
2017-04-25 20:02:58,01,5.262050628662109,1075,464,447,-249,753,243
2017-04-25 20:32:11,01,5.262050628662109,1062,477,430,-251,746,239
2017-04-25 21:01:19,01,5.237461566925049,1059,467,416,-244,744,238
2017-04-25 21:30:25,01,5.237461566925049,1050,468,399,-240,742,242
2017-04-25 21:59:30,01,5.237461566925049,1042,459,388,-232,737,230
2017-04-25 22:28:36,01,5.213101863861084,1047,460,375,-221,736,238
2017-04-25 22:57:41,01,5.213101863861084,1028,453,361,-219,732,234
2017-04-25 23:26:46,01,5.213101863861084,1031,453,355,-214,733,236
2017-04-25 23:55:50,01,5.188966751098633,1028,459,347,-208,730,233
2017-04-26 00:24:55,01,5.188966751098633,1015,471,338,-207,723,238
2017-04-26 00:53:59,01,5.188966751098633,1011,463,328,-202,722,238
2017-04-26 01:23:02,01,5.188966751098633,1005,463,321,-198,720,230
2017-04-26 01:52:06,01,5.165054798126221,1001,430,316,-190,722,228
2017-04-26 02:21:09,01,5.165054798126221,993,441,311,-194,714,223
2017-04-26 02:50:13,01,5.165054798126221,999,456,307,-189,712,231
2017-04-26 03:19:16,01,5.165054798126221,995,457,302,-191,711,230
2017-04-26 03:48:19,01,5.165054798126221,994,454,294,-185,710,230
2017-04-26 04:17:22,01,5.141361236572266,986,456,288,-180,706,226
2017-04-26 04:46:26,01,5.141361236572266,976,435,285,-181,705,224
2017-04-26 05:15:29,01,5.141361236572266,973,439,283,-176,702,225
2017-04-26 05:44:32,01,5.141361236572266,982,444,281,-173,703,227
2017-04-26 06:13:35,01,5.141361236572266,975,450,278,-176,695,221
2017-04-26 06:42:38,01,5.117884635925293,969,432,275,-171,694,221
2017-04-26 07:11:41,01,5.117884635925293,965,436,270,-175,692,221
2017-04-26 07:40:43,01,5.117884635925293,974,447,269,-171,694,224
2017-04-26 08:09:45,01,5.117884635925293,968,448,268,-172,691,226
2017-04-26 08:38:47,01,5.0946221351623535,965,423,265,-165,689,215
2017-04-26 09:07:50,01,5.0946221351623535,969,442,262,-163,687,222
2017-04-26 09:36:57,01,5.0946221351623535,959,441,260,-166,685,216
2017-04-26 10:06:11,01,5.117884635925293,956,422,258,-161,684,212
2017-04-26 10:35:32,01,5.117884635925293,955,430,260,-166,682,219
2017-04-26 11:04:57,01,5.117884635925293,936,441,257,-163,680,210
2017-04-26 11:34:27,01,5.141361236572266,922,418,255,-162,678,218
2017-04-26 12:03:53,01,5.141361236572266,918,418,258,-161,675,219
2017-04-26 12:33:20,01,5.141361236572266,909,417,256,-161,675,218
2017-04-26 13:02:50,01,5.141361236572266,899,417,256,-158,673,219
2017-04-26 13:32:26,01,5.141361236572266,888,431,255,-160,673,214
2017-04-26 14:02:19,01,5.141361236572266,872,402,250,-154,672,217
2017-04-26 14:32:10,01,5.141361236572266,873,420,250,-154,672,218
2017-04-26 15:01:59,01,5.141361236572266,864,410,252,-152,672,219
2017-04-26 15:31:51,01,5.141361236572266,847,406,249,-152,671,212
2017-04-26 16:01:27,01,5.141361236572266,843,389,246,-149,669,216
2017-04-26 16:30:57,01,5.141361236572266,835,401,249,-150,670,214
2017-04-26 17:00:17,01,5.141361236572266,835,406,248,-153,666,217
2017-04-26 17:29:44,01,5.117884635925293,825,383,245,-148,664,213
2017-04-26 17:59:17,01,5.117884635925293,823,394,245,-148,664,215
2017-04-26 18:28:36,01,5.117884635925293,813,408,246,-154,661,219
2017-04-26 18:57:47,01,5.0946221351623535,812,391,242,-147,661,211
2017-04-26 19:26:58,01,5.0946221351623535,812,389,243,-145,655,213
2017-04-26 19:56:08,01,5.0946221351623535,817,410,242,-148,657,213
2017-04-26 20:25:17,01,5.0946221351623535,813,389,243,-149,653,212
2017-04-26 20:54:23,01,5.071569442749023,817,404,241,-147,656,214
2017-04-26 21:23:28,01,5.071569442749023,819,404,242,-146,650,212
2017-04-26 21:52:33,01,5.071569442749023,813,387,237,-145,651,207
2017-04-26 22:21:38,01,5.04872465133667,811,387,237,-140,650,206
2017-04-26 22:50:42,01,5.04872465133667,807,398,237,-146,646,208
2017-04-26 23:19:47,01,5.04872465133667,812,396,238,-144,645,205
2017-04-26 23:48:51,01,5.04872465133667,816,407,240,-144,642,209
2017-04-27 00:17:55,01,5.04872465133667,809,395,238,-145,640,205
2017-04-27 00:46:59,01,5.026083946228027,809,383,236,-145,642,202
2017-04-27 01:16:02,01,5.026083946228027,811,406,238,-145,641,211
2017-04-27 01:45:05,01,5.026083946228027,807,387,237,-141,638,202
2017-04-27 02:14:07,01,5.026083946228027,808,389,238,-140,636,201
2017-04-27 02:43:10,01,5.026083946228027,813,403,239,-148,636,207
2017-04-27 03:12:12,01,5.0036468505859375,804,392,235,-145,634,203
2017-04-27 03:41:14,01,5.0036468505859375,813,402,237,-143,637,203
2017-04-27 04:10:16,01,5.0036468505859375,806,410,238,-144,634,209
2017-04-27 04:39:18,01,5.0036468505859375,813,400,238,-143,635,205
2017-04-27 05:08:20,01,5.0036468505859375,802,407,238,-143,629,202
2017-04-27 05:37:22,01,5.0036468505859375,804,411,240,-143,629,209
2017-04-27 06:06:24,01,5.0036468505859375,798,391,239,-144,626,203
2017-04-27 06:35:26,01,5.0036468505859375,807,402,240,-143,628,204
2017-04-27 07:04:28,01,5.0036468505859375,796,391,240,-142,625,203
2017-04-27 07:33:30,01,4.98140811920166,800,385,241,-137,625,199
2017-04-27 08:02:32,01,4.98140811920166,796,389,241,-142,624,202
2017-04-27 08:31:33,01,4.98140811920166,834,414,241,-142,623,199
2017-04-27 09:00:36,01,4.98140811920166,850,404,243,-142,624,204
2017-04-27 09:29:40,01,4.98140811920166,862,427,243,-145,623,210
2017-04-27 09:58:50,01,4.98140811920166,868,426,242,-147,625,200
2017-04-27 10:28:11,01,5.0036468505859375,873,428,243,-148,624,204
2017-04-27 10:57:27,01,5.0036468505859375,872,425,241,-143,625,208
2017-04-27 11:26:37,01,5.0036468505859375,885,397,243,-136,621,196
2017-04-27 11:55:47,01,5.0036468505859375,890,405,244,-136,621,196
2017-04-27 12:24:58,01,5.0036468505859375,897,428,243,-144,621,202
2017-04-27 12:54:06,01,5.0036468505859375,901,437,246,-143,618,207
2017-04-27 13:23:14,01,5.0036468505859375,910,413,244,-138,621,199
2017-04-27 13:52:27,01,5.0036468505859375,916,406,244,-134,619,199
2017-04-27 14:21:37,01,5.0036468505859375,938,432,245,-134,624,204
2017-04-27 15:10:47,01,4.873116970062256,940,425,246,-138,619,203
2017-04-27 15:41:39,01,4.98140811920166,950,423,244,-132,622,204
2017-04-28 17:48:07,01,4.959366321563721,1127,483,265,-122,593,196
2017-04-28 18:17:44,01,4.959366321563721,1120,481,262,-121,586,195
2017-04-28 18:47:19,01,4.959366321563721,1124,472,264,-115,593,198
2017-04-28 19:16:54,01,4.959366321563721,1125,473,264,-121,590,195
2017-04-28 19:46:29,01,4.93751859664917,1122,482,266,-126,588,200
2017-04-28 20:15:58,01,4.93751859664917,1132,485,268,-123,587,193
2017-04-28 20:45:23,01,4.93751859664917,1136,477,268,-121,584,197
2017-04-28 21:14:47,01,4.93751859664917,1139,469,267,-125,587,194
2017-04-28 21:44:11,01,4.915863037109375,1141,463,264,-117,583,194
2017-04-28 22:13:34,01,4.915863037109375,1150,470,266,-122,581,192
2017-04-28 22:42:57,01,4.915863037109375,1152,494,266,-114,578,189
2017-04-28 23:12:19,01,4.915863037109375,1156,479,267,-107,581,193
2017-04-28 23:41:41,01,4.915863037109375,1162,482,265,-112,580,193
2017-04-29 00:11:03,01,4.8943963050842285,1163,477,266,-121,575,193
2017-04-29 00:40:24,01,4.8943963050842285,1159,471,266,-120,573,190
2017-04-29 01:09:46,01,4.8943963050842285,1172,481,268,-116,575,191
2017-04-29 01:39:07,01,4.8943963050842285,1178,480,269,-119,576,192
2017-04-29 02:08:28,01,4.8943963050842285,1176,486,269,-120,574,192
2017-04-29 02:37:49,01,4.8943963050842285,1185,483,269,-119,575,190
2017-04-29 03:07:10,01,4.873116970062256,1176,480,267,-122,573,188
2017-04-29 03:36:31,01,4.873116970062256,1185,469,268,-120,573,181
2017-04-29 04:05:53,01,4.873116970062256,1187,476,267,-114,570,185
2017-04-29 04:35:14,01,4.873116970062256,1195,506,268,-119,567,191
2017-04-29 05:04:35,01,4.873116970062256,1194,495,269,-120,568,190
2017-04-29 05:33:55,01,4.873116970062256,1192,475,270,-116,568,185
2017-04-29 06:03:16,01,4.873116970062256,1202,463,273,-122,570,192
2017-04-29 06:32:36,01,4.852021217346191,1203,495,270,-122,569,185
2017-04-29 07:01:56,01,4.852021217346191,1207,470,270,-119,569,183
2017-04-29 07:31:15,01,4.852021217346191,1214,497,271,-119,567,191
2017-04-29 08:00:35,01,4.852021217346191,1205,483,269,-118,562,188
2017-04-29 08:29:55,01,4.852021217346191,1222,501,272,-119,565,185
2017-04-29 08:59:14,01,4.852021217346191,1222,495,272,-118,563,188
2017-04-29 09:28:35,01,4.852021217346191,1218,471,272,-120,566,182
2017-04-29 09:57:56,01,4.852021217346191,1225,493,276,-118,565,186
2017-04-29 10:27:19,01,4.852021217346191,1221,497,276,-116,565,189
2017-04-29 10:56:54,01,4.852021217346191,1228,482,277,-116,567,187
2017-04-29 11:26:38,01,4.852021217346191,1208,499,278,-125,566,192
2017-04-29 11:56:26,01,4.873116970062256,1198,486,277,-122,563,189
2017-04-29 12:26:18,01,4.873116970062256,1189,496,279,-127,566,189
2017-04-29 12:56:10,01,4.873116970062256,1177,458,278,-112,565,185
2017-04-29 13:26:12,01,4.8943963050842285,1171,482,280,-122,563,190
2017-04-29 13:56:11,01,4.8943963050842285,1169,480,282,-122,566,190
2017-04-29 14:26:15,01,4.8943963050842285,1160,452,280,-115,566,180
2017-04-29 14:56:20,01,4.8943963050842285,1163,470,281,-120,564,191
2017-04-29 15:26:29,01,4.8943963050842285,1155,452,280,-115,564,181
2017-04-29 15:56:32,01,4.8943963050842285,1156,471,281,-114,564,187
2017-04-29 16:26:38,01,4.8943963050842285,1148,467,280,-118,567,190
2017-04-29 16:57:33,01,4.873116970062256,1132,455,279,-118,566,182
2017-04-29 17:27:27,01,4.8943963050842285,1117,452,279,-118,561,181
2017-04-29 17:57:14,01,4.8943963050842285,1120,472,282,-121,564,186
2017-04-29 18:26:53,01,4.873116970062256,1116,459,281,-117,562,188
2017-04-29 18:56:26,01,4.873116970062256,1116,461,282,-118,562,186
2017-04-29 19:25:57,01,4.873116970062256,1117,477,283,-125,560,191
2017-04-29 19:55:25,01,4.873116970062256,1119,463,279,-118,559,186
2017-04-29 20:24:49,01,4.852021217346191,1138,473,282,-117,560,187
2017-04-29 20:54:11,01,4.852021217346191,1143,473,279,-115,557,187
2017-04-29 21:23:33,01,4.852021217346191,1153,475,280,-117,558,186
2017-04-29 21:52:54,01,4.831107139587402,1161,476,281,-115,558,187
2017-04-29 22:22:16,01,4.831107139587402,1163,458,279,-120,557,180
2017-04-29 22:51:37,01,4.831107139587402,1174,481,280,-118,556,190
2017-04-29 23:20:57,01,4.831107139587402,1179,494,278,-123,553,188
2017-04-29 23:50:18,01,4.831107139587402,1184,486,278,-115,552,185
2017-04-30 00:19:39,01,4.831107139587402,1183,492,278,-119,551,184
2017-04-30 00:48:59,01,4.810372829437256,1197,487,280,-119,553,184
2017-04-30 01:18:19,01,4.810372829437256,1201,484,281,-120,553,186
2017-04-30 01:47:40,01,4.810372829437256,1210,486,282,-120,553,184
2017-04-30 02:17:00,01,4.810372829437256,1210,488,280,-120,551,189
2017-04-30 02:46:19,01,4.810372829437256,1210,497,279,-128,547,187
2017-04-30 03:15:38,01,4.810372829437256,1223,487,280,-121,550,181
2017-04-30 03:44:57,01,4.789815425872803,1218,461,280,-118,549,176
2017-04-30 04:14:16,01,4.789815425872803,1229,478,282,-121,550,184
2017-04-30 04:43:35,01,4.789815425872803,1228,487,281,-125,549,180
2017-04-30 05:12:54,01,4.789815425872803,1233,470,282,-122,549,175
2017-04-30 05:42:13,01,4.789815425872803,1244,489,284,-128,549,182
2017-04-30 06:11:32,01,4.789815425872803,1246,463,283,-116,549,176
2017-04-30 06:40:50,01,4.789815425872803,1257,496,282,-121,547,185
2017-04-30 07:10:08,01,4.76943302154541,1259,471,283,-116,546,181
2017-04-30 07:39:26,01,4.76943302154541,1268,488,284,-119,548,184
2017-04-30 08:08:43,01,4.76943302154541,1276,496,286,-120,546,180
2017-04-30 08:38:01,01,4.76943302154541,1278,487,285,-119,547,183
2017-04-30 09:07:19,01,4.76943302154541,1209,590,291,-133,552,188
2017-04-30 09:36:38,01,4.76943302154541,1206,585,369,-164,555,188
2017-04-30 10:05:57,01,4.76943302154541,1199,579,357,-153,552,188
2017-04-30 10:35:18,01,4.76943302154541,1179,573,350,-151,551,193
2017-04-30 11:04:40,01,4.76943302154541,1165,582,344,-150,549,188
2017-04-30 11:34:06,01,4.76943302154541,1144,557,336,-146,551,187
2017-04-30 12:03:37,01,4.76943302154541,1153,575,330,-141,551,187
2017-04-30 12:33:04,01,4.76943302154541,1139,586,327,-139,554,192
2017-04-30 13:02:43,01,4.76943302154541,1135,581,325,-136,555,190
2017-04-30 13:32:37,01,4.789815425872803,1109,563,321,-138,553,191
2017-04-30 14:02:18,01,4.789815425872803,1094,557,322,-134,557,193
2017-04-30 14:31:48,01,4.789815425872803,1092,582,320,-133,554,190
2017-04-30 15:01:19,01,4.789815425872803,1084,593,323,-141,556,194
2017-04-30 15:30:45,01,4.789815425872803,1072,587,320,-138,554,199
2017-04-30 16:00:12,01,4.76943302154541,1068,550,320,-131,558,195
2017-04-30 16:29:41,01,4.76943302154541,1073,570,319,-134,559,198
2017-04-30 16:59:14,01,4.76943302154541,1061,563,319,-128,558,196
2017-04-30 17:28:52,01,4.789815425872803,1056,568,321,-130,560,195
2017-04-30 17:58:29,01,4.789815425872803,1043,574,324,-136,558,199
2017-04-30 18:28:08,01,4.789815425872803,1037,559,326,-135,564,196
2017-04-30 18:57:44,01,4.789815425872803,1026,556,328,-135,560,199
2017-04-30 19:27:13,01,4.789815425872803,1017,559,331,-142,561,201
2017-04-30 19:56:40,01,4.76943302154541,1025,551,333,-136,562,198
2017-04-30 20:26:03,01,4.76943302154541,1026,550,336,-136,562,197
2017-04-30 20:55:24,01,4.76943302154541,1026,557,336,-137,562,198
2017-04-30 21:24:44,01,4.749223709106445,1020,547,338,-140,561,193
2017-04-30 21:54:03,01,4.749223709106445,1026,554,341,-142,559,197
2017-04-30 22:23:22,01,4.749223709106445,1022,533,338,-138,559,192
2017-04-30 22:52:41,01,4.729184627532959,1033,554,344,-140,562,199
2017-04-30 23:21:59,01,4.729184627532959,1037,560,346,-144,564,199
2017-04-30 23:51:17,01,4.729184627532959,1026,531,346,-138,559,193
2017-05-01 00:20:35,01,4.729184627532959,1028,564,346,-151,558,200
2017-05-01 00:49:52,01,4.729184627532959,1027,555,345,-147,558,195
2017-05-01 01:19:10,01,4.709314346313477,1036,561,350,-145,561,200
2017-05-01 01:48:27,01,4.709314346313477,1032,535,350,-142,562,190
2017-05-01 02:17:45,01,4.709314346313477,1038,557,354,-149,563,201
2017-05-01 02:47:02,01,4.709314346313477,1037,563,355,-152,562,206
2017-05-01 03:16:19,01,4.709314346313477,1033,547,354,-147,561,195
2017-05-01 03:45:37,01,4.709314346313477,1034,548,356,-149,558,196
2017-05-01 04:14:54,01,4.709314346313477,1046,554,360,-150,560,198
2017-05-01 04:44:11,01,4.689610004425049,1037,532,362,-152,560,197
2017-05-01 05:13:28,01,4.689610004425049,1041,558,361,-152,561,198
2017-05-01 05:42:45,01,4.689610004425049,1036,564,360,-156,559,199
2017-05-01 06:12:02,01,4.689610004425049,1040,557,362,-150,564,202
2017-05-01 06:41:19,01,4.689610004425049,1042,555,364,-149,564,200
2017-05-01 07:10:35,01,4.689610004425049,1041,554,367,-150,563,201
2017-05-01 07:39:51,01,4.689610004425049,1037,544,368,-153,561,203
2017-05-01 08:09:07,01,4.670070171356201,1036,526,367,-149,561,200
2017-05-01 08:38:24,01,4.670070171356201,1041,554,370,-153,560,199
2017-05-04 12:41:43,01,5.165054798126221,-1,0,-1,0,-1,0
2017-05-04 12:43:42,01,4.245518207550049,-1,0,-1,0,-1,0
2017-05-04 12:43:50,01,4.245518207550049,-1,0,-1,0,-1,0
2017-05-04 12:50:19,01,5.0036468505859375,-1,0,-1,0,-1,0
2017-05-04 12:52:14,01,5.026083946228027,-1,0,-1,0,-1,0
2017-05-04 12:58:46,01,4.98140811920166,938,-491,592,261,571,200
2017-05-04 13:29:30,01,5.0946221351623535,944,-503,592,266,575,199
2017-05-04 13:59:35,01,5.117884635925293,947,-483,590,263,576,200
2017-05-04 14:29:42,01,5.141361236572266,937,-486,584,258,573,198
2017-05-04 15:30:03,01,5.141361236572266,949,-508,579,261,574,196
2017-05-04 16:00:11,01,5.141361236572266,947,-491,578,261,574,203
2017-05-04 16:30:14,01,5.141361236572266,937,-483,571,252,573,200
2017-05-04 17:00:13,01,5.141361236572266,941,-488,572,258,577,208
2017-05-04 17:30:12,01,5.141361236572266,933,-480,568,259,576,205
2017-05-04 18:00:00,01,5.117884635925293,933,-486,565,259,576,204
2017-05-04 18:29:45,01,5.117884635925293,931,-503,563,268,575,203
2017-05-04 18:59:29,01,5.0946221351623535,935,-501,559,263,573,196
2017-05-04 19:29:08,01,5.0946221351623535,940,-492,559,263,572,204
2017-05-04 19:58:47,01,5.071569442749023,940,-505,556,266,571,197
2017-05-04 20:57:55,01,5.04872465133667,946,-481,552,252,570,204
2017-05-04 21:27:25,01,5.04872465133667,955,-498,552,257,573,201
2017-05-04 21:56:56,01,5.04872465133667,960,-502,550,262,571,201
2017-05-04 22:26:26,01,5.026083946228027,958,-491,548,250,569,209
2017-05-04 22:55:56,01,5.026083946228027,960,-498,544,250,570,198
2017-05-04 23:25:25,01,5.026083946228027,972,-510,548,254,573,203
2017-05-04 23:54:55,01,5.026083946228027,965,-513,544,250,570,199
2017-05-05 00:24:25,01,5.0036468505859375,967,-497,545,244,572,205
2017-05-05 00:53:55,01,5.0036468505859375,964,-509,542,249,570,199
2017-05-05 01:23:25,01,5.0036468505859375,972,-523,544,256,572,197
2017-05-05 01:52:56,01,5.0036468505859375,972,-509,545,249,573,203
2017-05-05 02:22:26,01,5.0036468505859375,974,-512,543,257,572,204
2017-05-05 02:51:56,01,5.0036468505859375,996,-527,539,254,569,197
2017-05-05 03:21:25,01,4.98140811920166,1073,-548,543,250,571,201
2017-05-05 03:50:54,01,4.98140811920166,1119,-589,544,255,573,198
2017-05-05 04:20:23,01,4.98140811920166,1146,-610,543,262,569,197
2017-05-05 04:49:51,01,4.98140811920166,1134,-601,539,261,570,198
2017-05-05 05:19:20,01,4.98140811920166,1123,-586,536,258,569,195
2017-05-05 05:48:48,01,4.98140811920166,1117,-561,535,248,571,202
2017-05-05 06:18:16,01,4.98140811920166,1109,-548,533,246,571,199
2017-05-05 06:47:44,01,4.959366321563721,1104,-550,533,244,571,201
2017-05-05 07:17:13,01,4.959366321563721,1087,-540,529,239,569,198
2017-05-05 07:46:41,01,4.959366321563721,1094,-539,532,242,572,202
2017-05-05 08:16:10,01,4.959366321563721,1088,-553,531,248,571,194
2017-05-05 08:45:38,01,4.959366321563721,1088,-534,533,244,572,201
2017-05-05 09:15:08,01,4.959366321563721,1070,-528,531,240,569,200
2017-05-05 09:44:42,01,4.959366321563721,1076,-525,532,241,573,202
2017-05-05 10:14:20,01,4.98140811920166,1068,-535,533,244,573,196
2017-05-05 10:43:58,01,4.98140811920166,1052,-512,533,244,573,198
2017-05-05 11:13:42,01,4.98140811920166,1053,-515,536,242,575,200
2017-05-05 11:43:35,01,5.0036468505859375,1037,-502,534,239,575,202
2017-05-05 12:13:33,01,5.0036468505859375,1036,-510,537,245,575,201
2017-05-05 12:43:36,01,5.026083946228027,1026,-513,535,253,573,200
2017-05-05 13:13:45,01,5.026083946228027,1020,-508,537,253,575,198
2017-05-05 13:43:56,01,5.04872465133667,1010,-478,538,237,576,208
2017-05-05 14:14:09,01,5.04872465133667,1014,-494,539,250,578,205
2017-05-05 14:44:22,01,5.04872465133667,1018,-489,541,248,576,200
2017-05-05 15:14:35,01,5.04872465133667,1012,-492,538,249,575,205
2017-05-05 15:44:41,01,5.04872465133667,1008,-504,537,249,578,196
2017-05-05 16:14:44,01,5.04872465133667,991,-468,537,250,573,201
2017-05-05 16:44:44,01,5.04872465133667,996,-481,537,251,576,204
2017-05-05 17:14:41,01,5.04872465133667,996,-482,537,246,578,203
2017-05-05 17:44:33,01,5.026083946228027,990,-480,536,252,575,201
2017-05-05 18:14:20,01,5.026083946228027,977,-473,534,243,575,198
2017-05-05 18:44:05,01,5.026083946228027,989,-500,532,246,575,195
2017-05-05 19:13:46,01,5.0036468505859375,991,-502,533,246,577,198
2017-05-05 19:43:28,01,5.0036468505859375,997,-497,532,250,576,202
2017-05-05 20:13:05,01,5.0036468505859375,998,-498,533,248,576,202
2017-05-05 20:42:38,01,4.98140811920166,1004,-500,531,251,572,202
2017-05-05 21:12:09,01,4.98140811920166,1003,-509,530,249,576,194
2017-05-05 21:41:39,01,4.959366321563721,1010,-516,529,253,571,194
2017-05-05 22:11:09,01,4.959366321563721,1010,-488,529,237,571,207
2017-05-05 22:40:38,01,4.959366321563721,1018,-499,531,245,575,199
2017-05-05 23:10:07,01,4.93751859664917,1018,-505,530,250,572,202
2017-05-05 23:39:35,01,4.93751859664917,1008,-503,527,240,569,198
2017-05-06 00:09:03,01,4.93751859664917,1018,-518,529,246,573,192
2017-05-06 00:38:31,01,4.93751859664917,1018,-497,531,242,573,201
2017-05-06 01:07:59,01,4.915863037109375,1018,-504,530,251,570,199
2017-05-06 01:37:26,01,4.915863037109375,1010,-491,528,243,567,197
2017-05-06 02:06:53,01,4.915863037109375,1019,-503,530,245,571,200
2017-05-06 02:36:21,01,4.915863037109375,1021,-507,530,245,571,201
2017-05-06 03:05:48,01,4.915863037109375,1018,-522,530,248,570,193
2017-05-06 03:35:15,01,4.915863037109375,1012,-511,530,244,571,196
2017-05-06 04:04:42,01,4.8943963050842285,1019,-510,532,245,569,203
2017-05-06 04:34:08,01,4.8943963050842285,1011,-493,530,245,567,196
2017-05-06 05:03:34,01,4.8943963050842285,1009,-495,531,246,566,198
2017-05-06 05:33:00,01,4.8943963050842285,1010,-490,533,240,568,205
2017-05-06 06:02:27,01,4.8943963050842285,1011,-490,533,245,568,202
2017-05-06 06:31:54,01,4.8943963050842285,1019,-507,535,250,570,201
2017-05-06 07:01:20,01,4.8943963050842285,1008,-506,532,244,568,196
2017-05-06 07:30:47,01,4.873116970062256,1017,-508,535,247,571,199
2017-05-06 08:00:13,01,4.873116970062256,1009,-493,532,237,569,202
2017-05-06 08:29:39,01,4.873116970062256,1020,-509,536,244,571,199
2017-05-06 08:59:06,01,4.873116970062256,1012,-500,535,238,571,202
2017-05-06 09:28:33,01,4.873116970062256,1015,-513,536,250,571,198
2017-05-06 10:57:24,01,4.915863037109375,995,-517,538,253,572,193
2017-05-06 11:27:14,01,4.93751859664917,980,-499,539,241,570,198
2017-05-06 11:57:11,01,4.959366321563721,968,-488,540,244,573,195
2017-05-06 12:27:10,01,4.959366321563721,970,-493,541,253,574,198
2017-05-06 12:57:09,01,4.959366321563721,955,-492,542,247,575,195
2017-05-06 13:27:16,01,4.98140811920166,943,-486,541,248,572,196
2017-05-06 13:57:27,01,4.98140811920166,952,-498,545,253,575,195
2017-05-06 14:27:35,01,5.0036468505859375,947,-482,543,244,578,199
2017-05-06 14:58:25,01,4.959366321563721,937,-481,541,242,577,198
2017-05-06 15:58:16,01,4.98140811920166,947,-488,543,245,580,200
2017-05-06 16:28:10,01,4.98140811920166,941,-481,543,242,580,200
2017-05-06 16:57:59,01,4.98140811920166,931,-493,541,247,579,199
2017-05-06 17:27:47,01,4.98140811920166,925,-495,540,254,579,196
2017-05-06 17:57:33,01,4.98140811920166,909,-479,537,243,575,197
2017-05-06 18:27:14,01,4.98140811920166,918,-481,541,247,579,202
2017-05-06 18:56:51,01,4.959366321563721,918,-476,540,248,580,201
2017-05-06 19:26:29,01,4.959366321563721,916,-481,538,253,578,204
2017-05-06 19:56:03,01,4.93751859664917,915,-488,537,251,575,196
2017-05-06 20:25:33,01,4.93751859664917,920,-481,537,247,578,201
2017-05-06 20:54:59,01,4.915863037109375,916,-468,536,237,576,202
2017-05-06 21:24:24,01,4.915863037109375,926,-500,534,252,574,200
2017-05-06 21:53:49,01,4.915863037109375,921,-475,533,237,574,207
2017-05-06 22:23:13,01,4.8943963050842285,934,-491,535,243,577,199
2017-05-06 22:52:36,01,4.8943963050842285,930,-479,534,242,571,204
2017-05-06 23:22:00,01,4.8943963050842285,928,-491,531,245,570,197
2017-05-06 23:51:23,01,4.8943963050842285,931,-477,532,237,571,200
2017-05-07 00:20:47,01,4.8943963050842285,929,-483,530,239,571,195
2017-05-07 00:50:11,01,4.873116970062256,935,-470,531,242,571,200
2017-05-07 01:19:34,01,4.873116970062256,935,-498,530,243,571,195
2017-05-07 01:48:58,01,4.873116970062256,934,-478,532,236,571,201
2017-05-07 02:18:22,01,4.873116970062256,942,-492,534,241,573,201
2017-05-07 02:47:45,01,4.873116970062256,932,-492,533,240,572,196
2017-05-07 03:17:08,01,4.873116970062256,943,-504,532,251,570,192
2017-05-07 03:46:31,01,4.852021217346191,939,-478,534,242,569,201
2017-05-07 04:15:53,01,4.852021217346191,946,-488,532,243,572,199
2017-05-07 04:45:16,01,4.852021217346191,945,-491,533,239,573,200
2017-05-07 05:14:38,01,4.852021217346191,945,-514,535,244,574,194
2017-05-07 05:44:00,01,4.852021217346191,949,-498,536,243,574,199
2017-05-07 06:13:22,01,4.852021217346191,936,-491,534,238,572,196
2017-05-07 06:42:44,01,4.852021217346191,1015,-502,537,241,573,198
2017-05-07 07:12:07,01,4.831107139587402,1023,-510,535,239,568,197
2017-05-07 07:41:29,01,4.831107139587402,1046,-519,536,250,569,197
2017-05-07 08:10:51,01,4.831107139587402,1055,-515,537,247,570,198
2017-05-07 08:40:13,01,4.831107139587402,1058,-506,536,240,569,202
2017-05-07 09:09:35,01,4.831107139587402,1070,-522,537,251,570,197
2017-05-07 09:38:58,01,4.831107139587402,1074,-516,536,238,570,201
2017-05-07 10:08:23,01,4.831107139587402,1086,-532,537,243,572,199
2017-05-07 10:37:55,01,4.852021217346191,1074,-526,538,244,570,196
2017-05-07 11:07:33,01,4.873116970062256,1086,-519,540,243,575,197
