when,d15cm_modulo1,d45cm_modulo1,d75cm_modulo1,d15cm_modulo2,d45cm_modulo2,d75cm_modulo2,d15cm_modulo3,d45cm_modulo3,d75cm_modulo3,d15cm_modulo4,d45cm_modulo4,d75cm_modulo4,wetness_modulo5,temperature_modulo5
2017-04-28 21:00:00.000,1137.49000082774,267.503333057421,585.490000827737,927.988660697539,692.402267860492,1083.29886606975,1149.9196346172,661.613089744797,1249.35514957466,770.823837485287,1093.36496621863,914.654085302034,913.324686784676,26.9923341927785
2017-04-28 22:00:00.000,1145.8428815949,265.076195909978,581.923804090022,945.034369574668,688.30469202111,1095.32187680844,1128.56008539447,653.280042697236,1225.4601209755,770.548440457899,1091.7604791895,924.376797747226,914.133879846565,27.0020744796346
2017-04-28 23:00:00.000,1154.32079754848,266.580199387121,579.740598161363,955.379855994357,686,1099.72086403386,1110.2337680149,642.616884007452,1208.55714481639,770.27304343051,1090.15599216036,934.099510192417,914.943072908455,27.0118147664907
2017-04-29 00:00:00.000,1162.62336343391,265.623363433906,576.883182830468,963.10843086392,680.265058518352,1101.68674469114,1088.18166225034,634.060554083447,1182.18166225034,769.997646403122,1088.55150513123,943.822222637609,915.752265970344,27.0215550533467
2017-04-29 01:00:00.000,1167.6739661025,267.334456323462,574.334456323462,975.392640859654,682.928427239769,1108.14314552046,1073.67473213315,630.028743128136,1166.23449175376,769.722249375734,1086.9470181021,953.544935082801,916.561459032234,27.0312953402028
2017-04-29 02:00:00.000,1176.57730371124,269,574.577303711241,984.013841405737,684,1109.53460351434,1056.60434646509,628.145849678645,1146.43754903593,769.446852348345,1085.34253107297,963.267647527992,917.370652094123,27.0410356270589
2017-04-29 03:00:00.000,1178.20106462479,267.489125472176,573.489125472176,991.648806021052,684.900795985965,1108,1044.68604184659,623.914244769177,1111.48690169388,769.171455320957,1083.73804404383,972.990359973184,918.179845156013,27.050775913915
2017-04-29 04:00:00.000,1186.59882933033,267.200585334836,570.601756004508,997.184401118631,685.407799440684,1127.35821733879,1168.48912736208,669.769913236349,1093.84623915454,768.896058293568,1082.1335570147,982.713072418376,918.989038217902,27.060516200771
2017-04-29 05:00:00.000,1194.15633298426,268.843667015735,567.843667015735,1007.27003110498,684,1215.40062209969,1291.62985148804,666.034991749336,1142.34991749336,768.62066126618,1080.52906998557,992.435784863567,919.798231279791,27.0702564876271
2017-04-29 06:00:00.000,1200.88553166301,272.665659498904,569.777106332603,1012.64335280885,684.678323595575,1253.78323595575,1324.80713215312,659.324962535917,1156.90356607656,768.345264238791,1078.92458295644,1002.15849730876,920.607424341681,27.0799967744832
2017-04-29 07:00:00.000,1206.73623276521,270,569,1018.72211895805,687.277881041947,1266.33271374832,1316.57015963094,650.729030783062,1149.52338654365,768.069867211403,1077.3200959273,1011.88120975395,921.41661740357,27.0897370613393
2017-04-29 08:00:00.000,1205.18147089629,269.040326865842,562.100817164605,1023.29863660884,684.233787797053,1273.83106101474,1301.78112461309,644.668674767855,1145.00301215178,767.794470184014,1075.71560889817,1021.60392219914,922.22581046546,27.0994773481953
2017-04-29 09:00:00.000,1221.89700426015,272,563.077246804885,1024.18952593532,685.241896258711,1276.86284438807,1282.28764995258,639.002258278013,1139.28764995258,767.519073156626,1074.11112186904,1031.32663464433,923.035003527349,27.1092176350514
2017-04-29 10:00:00.000,1224.71982059768,276,565,1030.26745942229,684,1291.68142696012,1266.56871170981,634.652673101402,1131.95801930421,767.243676129238,1072.50663483991,1041.04934708953,923.844196589239,27.1189579219075
2017-04-29 11:00:00.000,1225.9163471843,277.104182640785,566.895817359215,1018.77132021652,687.665824376068,1295.77637396011,1241.18800395422,631.198000659036,1121.19300230663,766.968279101849,1070.90214781077,1050.77205953472,924.653389651128,27.1286982087636
2017-04-29 12:00:00.000,1196.92774981666,277.23827781852,563.357416727779,995.939512146948,688.743769414469,1301.23130824341,1215.45502519103,625.254673384275,1112.43633165393,766.692882074461,1069.29766078164,1060.49477197991,925.462582713017,27.1384384956197
2017-04-29 13:00:00.000,1176.23690513925,278.254364953585,564.745635046415,976.559293715035,688.069911714379,1308.93008828562,1183.67308439466,622.074787154962,1107.22436146489,766.417485047072,1067.69317375251,1070.2174844251,926.271775774907,27.1481787824757
2017-04-29 14:00:00.000,1167.86102910971,281.746895357714,566,952.707297762632,689.935700203397,1318.74280081359,1147.29682671644,617.521201908317,1096.69081717486,766.142088019684,1066.08868672338,1079.94019687029,927.080968836796,27.1579190693318
2017-04-29 15:00:00.000,1162.02972713135,280.878715891419,564,932.56482775192,686.188275917307,1323.68620680449,1116.6777944637,615,1091.07111778548,765.866690992295,1064.48419969424,1089.66290931548,927.890161898686,27.1676593561879
2017-04-29 16:00:00.000,1155.08274826473,280.885343533091,564.343969400727,915.448071427896,686.87197959203,1332.23187755218,1086.05198793988,611.008664656646,1079.50433232832,765.591293964907,1062.87971266511,1099.38562176068,928.699354960575,27.177399643044
2017-04-29 17:00:00.000,1130.77359410505,279,565.591198035018,900.738207647334,680.295283058933,1329.40943388213,1055.67900946786,608.548500676276,1072,765.315896937519,1061.27522563598,1109.10833420587,929.508548022465,27.1871399299
2017-04-29 18:00:00.000,1119.62853273229,281.907133183073,563.814266366145,894.609311555215,676.456983666411,1334.45698366641,1025.4001015501,603.625826106472,1062.52262323069,765.04049991013,1059.67073860684,1118.83104665106,930.317741084354,27.1968802167561
2017-04-29 19:00:00.000,1116.12076990866,282.120769908662,561.758460182677,906.841098114377,671.257533752361,1339.87123312382,999.648146384968,594,1053.56349130784,764.765102882742,1058.06625157771,1128.55375909625,931.126934146244,27.2066205036122
2017-04-29 20:00:00.000,1121.9609154712,279.467512969138,559.155837656379,925.046748898579,666.190650220284,1334.47662555071,979.387414715844,588.462471571948,1037.9249431439,764.489705855353,1056.46176454858,1138.27647154144,931.936127208133,27.2163607904683
2017-04-29 21:00:00.000,1144.97772987038,279.197772987038,557.197772987038,942.510000873587,660.272221736896,1336,967.663078462877,587,1029.88769282096,764.214308827965,1054.85727751945,1147.99918398663,932.745320270022,27.2261010773243
2017-04-29 22:00:00.000,1161.48298829627,280.517011703725,557.758505851863,964.869092353525,661,1341,955.588148956921,582.79407447846,1024.17629791384,763.938911800576,1053.25279049031,1157.72189643183,933.554513331912,27.2358413641804
2017-04-29 23:00:00.000,1175.42796045812,279.428815816751,555.143223725127,976.27951030862,661.031056700958,1346.09317010287,945.095544177545,580.349257362924,1013.04777208877,763.663514773188,1051.64830346118,1167.44460887702,934.363706393801,27.2455816510365
2017-04-30 00:00:00.000,1183.66981181912,278,551.669811819116,990.521209798745,660.62770728661,1350.77662437197,936.502614383177,574.901568629906,1002.80313725981,763.388117745799,1050.04381643205,1177.16732132221,935.172899455691,27.2553219378926
2017-04-30 01:00:00.000,1198.50056749562,280.375141873906,553,999.828489004235,654,1343.11835557203,928.003136567088,574.749215858228,999.749215858228,763.112720718411,1048.43932940292,1186.8900337674,935.98209251758,27.2650622247487
2017-04-30 02:00:00.000,1210,281.159286730207,552.159286730207,1009.62393147831,656.487179443494,1345.64957259133,918.601340459055,570.40089363937,986.603574557481,762.837323691023,1046.83484237378,1196.61274621259,936.79128557947,27.2748025116047
2017-04-30 03:00:00.000,1216.06212076515,279.466316981934,548.398950945803,1021.62115583984,660.792948053387,1348.20705194661,911.595508922648,572,984.74438615331,762.561926663634,1045.23035534465,1206.33545865778,937.600478641359,27.2845427984608
2017-04-30 04:00:00.000,1223.64106252043,281.025647730987,549.512823865494,1034.25218606057,661,1355,901.48149362498,569,976.385194899984,762.286529636246,1043.62586831552,1216.05817110298,938.409671703249,27.2942830853169
2017-04-30 05:00:00.000,1230.79804554519,281.559609109038,549,1044.48759736567,657.595038946266,1358.8925584194,891.257671672442,565.085890557481,970.214726393702,762.011132608857,1042.02138128639,1225.78088354817,939.218864765138,27.304023372173
2017-04-30 06:00:00.000,1245.21300100408,283.393499497958,549,1055.05732303864,660.028661519319,1365.02866151932,886.021824535256,569.745962820459,965.342208918228,761.735735581469,1040.41689425725,1235.50359599336,940.028057827027,27.313763659029
2017-04-30 07:00:00.000,1258.30774635028,282.653873175138,546.346126824862,1066.16589163943,664.388630546475,1391.54522185901,954.429879445139,750.161172311787,1275.26268966974,761.460338554081,1038.81240722812,1245.22630843855,940.837250888917,27.3235039458851
2017-04-30 08:00:00.000,1273.61568995131,285.403922487826,546.596077512174,1076.30494861078,664.565017129741,1439.04488009181,1005.62681062975,732.804818140171,1352.03688492283,761.184941526692,1037.20792019899,1254.94902088374,941.646443950806,27.3332442327412
2017-04-30 09:00:00.000,1226.25465130434,289.499595538753,550.749662948961,834.787922069138,886.315891209617,1503.84150848813,3489.39422790751,2181.92560384928,2104.88339509449,760.909544499304,1035.60343316986,1264.67173332893,942.455637012696,27.3429845195973
2017-04-30 10:00:00.000,1200.42243383176,359.438457997306,552.609614499327,1341.51437780963,1229.01789247366,1612.59105416069,2967.43237866033,2389.24912161183,2624.33258703146,760.634147471915,1033.99894614072,1274.39444577413,943.264830074585,27.3527248064533
2017-04-30 11:00:00.000,1167.22562195746,344.953837981769,549.317945993923,1102.68634717946,950.781824764837,1712.65201105901,3373.52590072272,1810.79008331351,2969.64315091026,760.358750444527,1032.39445911159,1284.11715821932,944.074023136475,27.3624650933094
2017-04-30 12:00:00.000,1151.89638101712,330.735745988585,551,989.055918683189,855.495321945096,1805.90029991469,4237.1633995149,1337.98395461058,3092.9260688286,760.083353417138,1030.78997208246,1293.83987066451,944.883216198364,27.3722053801655
