when,module,battery,d15cm,d15cm_bias,d45cm,d45cm_bias,d75cm,d75cm_bias
2017-04-29 02:00:00.000,1,4.8943963050842200,1176,486,269,-120,574,192
2017-04-29 02:30:00.000,1,4.8943963050842200,1185,483,269,-119,575,190
2017-04-29 03:00:00.000,1,4.873116970062250,1176,480,267,-122,573,188
2017-04-29 03:30:00.000,1,4.873116970062250,1185,469,268,-120,573,181
2017-04-29 04:00:00.000,1,4.873116970062250,1187,476,267,-114,570,185
2017-04-29 04:30:00.000,1,4.873116970062250,1195,506,268,-119,567,191
2017-04-29 05:00:00.000,1,4.873116970062250,1194,495,269,-120,568,190
2017-04-29 05:30:00.000,1,4.873116970062250,1192,475,270,-116,568,185
2017-04-29 06:00:00.000,1,4.873116970062250,1202,463,273,-122,570,192
2017-04-29 06:30:00.000,1,4.852021217346190,1203,495,270,-122,569,185
2017-04-29 07:00:00.000,1,4.852021217346190,1207,470,270,-119,569,183
2017-04-29 07:30:00.000,1,4.852021217346190,1214,497,271,-119,567,191
2017-04-29 08:00:00.000,1,4.852021217346190,1205,483,269,-118,562,188
2017-04-29 08:30:00.000,1,4.852021217346190,1222,501,272,-119,565,185
2017-04-29 09:00:00.000,1,4.852021217346190,1222,495,272,-118,563,188
2017-04-29 09:30:00.000,1,4.852021217346190,1218,471,272,-120,566,182
2017-04-29 10:00:00.000,1,4.852021217346190,1225,493,276,-118,565,186
2017-04-29 10:30:00.000,1,4.852021217346190,1221,497,276,-116,565,189
2017-04-29 11:00:00.000,1,4.852021217346190,1228,482,277,-116,567,187
2017-04-29 11:30:00.000,1,4.852021217346190,1208,499,278,-125,566,192
2017-04-29 12:00:00.000,1,4.873116970062250,1198,486,277,-122,563,189
2017-04-29 12:30:00.000,1,4.873116970062250,1189,496,279,-127,566,189
2017-04-29 13:00:00.000,1,4.873116970062250,1177,458,278,-112,565,185
2017-04-29 13:30:00.000,1,4.8943963050842200,1171,482,280,-122,563,190
2017-04-29 14:00:00.000,1,4.8943963050842200,1169,480,282,-122,566,190
2017-04-29 14:30:00.000,1,4.8943963050842200,1160,452,280,-115,566,180
2017-04-29 15:00:00.000,1,4.8943963050842200,1163,470,281,-120,564,191
2017-04-29 15:30:00.000,1,4.8943963050842200,1155,452,280,-115,564,181
2017-04-29 16:00:00.000,1,4.8943963050842200,1156,471,281,-114,564,187
2017-04-29 16:30:00.000,1,4.8943963050842200,1148,467,280,-118,567,190
2017-04-29 17:00:00.000,1,4.873116970062250,1132,455,279,-118,566,182
2017-04-29 17:30:00.000,1,4.8943963050842200,1117,452,279,-118,561,181
2017-04-29 18:00:00.000,1,4.8943963050842200,1120,472,282,-121,564,186
2017-04-29 18:30:00.000,1,4.873116970062250,1116,459,281,-117,562,188
2017-04-29 19:00:00.000,1,4.873116970062250,1116,461,282,-118,562,186
2017-04-29 19:30:00.000,1,4.873116970062250,1117,477,283,-125,560,191
2017-04-29 20:00:00.000,1,4.873116970062250,1119,463,279,-118,559,186
2017-04-29 20:30:00.000,1,4.852021217346190,1138,473,282,-117,560,187
2017-04-29 21:00:00.000,1,4.852021217346190,1143,473,279,-115,557,187
2017-04-29 21:30:00.000,1,4.852021217346190,1153,475,280,-117,558,186
2017-04-29 22:00:00.000,1,4.831107139587400,1161,476,281,-115,558,187
2017-04-29 22:30:00.000,1,4.831107139587400,1163,458,279,-120,557,180
2017-04-29 23:00:00.000,1,4.831107139587400,1174,481,280,-118,556,190
2017-04-29 23:30:00.000,1,4.831107139587400,1179,494,278,-123,553,188
2017-04-30 00:00:00.000,1,4.831107139587400,1184,486,278,-115,552,185
2017-04-30 00:30:00.000,1,4.831107139587400,1183,492,278,-119,551,184
2017-04-30 01:00:00.000,1,4.810372829437250,1201,484,281,-120,553,186
2017-04-30 01:30:00.000,1,4.810372829437250,1210,486,282,-120,553,184
2017-04-30 02:00:00.000,1,4.810372829437250,1210,488,280,-120,551,189
2017-04-30 02:30:00.000,1,4.810372829437250,1210,497,279,-128,547,187
2017-04-30 03:00:00.000,1,4.810372829437250,1223,487,280,-121,550,181
2017-04-30 03:30:00.000,1,4.789815425872800,1218,461,280,-118,549,176
2017-04-30 04:00:00.000,1,4.789815425872800,1229,478,282,-121,550,184
2017-04-30 04:30:00.000,1,4.789815425872800,1228,487,281,-125,549,180
2017-04-30 05:00:00.000,1,4.789815425872800,1233,470,282,-122,549,175
2017-04-30 05:30:00.000,1,4.789815425872800,1244,489,284,-128,549,182
2017-04-30 06:00:00.000,1,4.789815425872800,1246,463,283,-116,549,176
2017-04-30 06:30:00.000,1,4.789815425872800,1257,496,282,-121,547,185
2017-04-30 07:00:00.000,1,4.76943302154541,1259,471,283,-116,546,181
2017-04-30 07:30:00.000,1,4.76943302154541,1268,488,284,-119,548,184
2017-04-30 08:00:00.000,1,4.76943302154541,1276,496,286,-120,546,180
2017-04-30 08:30:00.000,1,4.76943302154541,1278,487,285,-119,547,183
2017-04-30 09:00:00.000,1,4.76943302154541,1209,590,291,-133,552,188
2017-04-30 09:30:00.000,1,4.76943302154541,1206,585,369,-164,555,188
2017-04-30 10:00:00.000,1,4.76943302154541,1199,579,357,-153,552,188
2017-04-30 10:30:00.000,1,4.76943302154541,1179,573,350,-151,551,193
2017-04-30 11:00:00.000,1,4.76943302154541,1165,582,344,-150,549,188
2017-04-30 11:30:00.000,1,4.76943302154541,1144,557,336,-146,551,187
2017-04-30 12:00:00.000,1,4.76943302154541,1153,575,330,-141,551,187
2017-04-30 12:30:00.000,1,4.76943302154541,1139,586,327,-139,554,192
2017-04-30 13:00:00.000,1,4.76943302154541,1135,581,325,-136,555,190
2017-04-30 13:30:00.000,1,4.789815425872800,1109,563,321,-138,553,191
2017-04-30 14:00:00.000,1,4.789815425872800,1094,557,322,-134,557,193
2017-04-30 14:30:00.000,1,4.789815425872800,1092,582,320,-133,554,190
2017-04-30 15:00:00.000,1,4.789815425872800,1084,593,323,-141,556,194
2017-04-30 15:30:00.000,1,4.789815425872800,1072,587,320,-138,554,199
2017-04-30 16:00:00.000,1,4.76943302154541,1068,550,320,-131,558,195
2017-04-30 16:30:00.000,1,4.76943302154541,1073,570,319,-134,559,198
2017-04-30 17:00:00.000,1,4.76943302154541,1061,563,319,-128,558,196
2017-04-30 17:30:00.000,1,4.789815425872800,1056,568,321,-130,560,195
2017-04-30 18:00:00.000,1,4.789815425872800,1043,574,324,-136,558,199
2017-04-30 18:30:00.000,1,4.789815425872800,1037,559,326,-135,564,196
2017-04-30 19:00:00.000,1,4.789815425872800,1026,556,328,-135,560,199
2017-04-30 19:30:00.000,1,4.789815425872800,1017,559,331,-142,561,201
2017-04-30 20:00:00.000,1,4.76943302154541,1025,551,333,-136,562,198
2017-04-30 20:30:00.000,1,4.76943302154541,1026,550,336,-136,562,197
2017-04-30 21:00:00.000,1,4.76943302154541,1026,557,336,-137,562,198
2017-04-30 21:30:00.000,1,4.749223709106440,1020,547,338,-140,561,193
2017-04-30 22:00:00.000,1,4.749223709106440,1026,554,341,-142,559,197
2017-04-30 22:30:00.000,1,4.749223709106440,1022,533,338,-138,559,192
2017-04-30 23:00:00.000,1,4.729184627532950,1033,554,344,-140,562,199
2017-04-30 23:30:00.000,1,4.729184627532950,1037,560,346,-144,564,199
2017-05-01 00:00:00.000,1,4.729184627532950,1026,531,346,-138,559,193
2017-05-01 00:30:00.000,1,4.729184627532950,1028,564,346,-151,558,200
2017-05-01 01:00:00.000,1,4.729184627532950,1027,555,345,-147,558,195
2017-05-01 01:30:00.000,1,4.709314346313470,1036,561,350,-145,561,200
2017-05-01 02:00:00.000,1,4.709314346313470,1038,557,354,-149,563,201
2017-05-01 02:30:00.000,1,4.709314346313470,1037,563,355,-152,562,206
2017-05-01 03:00:00.000,1,4.709314346313470,1033,547,354,-147,561,195
2017-05-01 03:30:00.000,1,4.709314346313470,1034,548,356,-149,558,196
2017-05-01 04:00:00.000,1,4.709314346313470,1046,554,360,-150,560,198
2017-05-01 04:30:00.000,1,4.689610004425040,1037,532,362,-152,560,197
2017-05-01 05:00:00.000,1,4.689610004425040,1041,558,361,-152,561,198
2017-05-01 05:30:00.000,1,4.689610004425040,1036,564,360,-156,559,199
2017-05-01 06:00:00.000,1,4.689610004425040,1040,557,362,-150,564,202
2017-05-01 06:30:00.000,1,4.689610004425040,1042,555,364,-149,564,200
2017-05-01 07:00:00.000,1,4.689610004425040,1041,554,367,-150,563,201
2017-05-01 07:30:00.000,1,4.689610004425040,1037,544,368,-153,561,203
2017-05-01 08:00:00.000,1,4.670070171356200,1036,526,367,-149,561,200
2017-05-01 08:30:00.000,1,4.670070171356200,1041,554,370,-153,560,199
2017-05-04 12:30:00.000,1,4.245518207550040,-1,0,-1,0,-1,0
2017-05-04 13:00:00.000,1,4.98140811920166,938,-491,592,261,571,200
2017-05-04 13:30:00.000,1,5.0946221351623500,944,-503,592,266,575,199
2017-05-04 14:00:00.000,1,5.117884635925290,947,-483,590,263,576,200
2017-05-04 14:30:00.000,1,5.141361236572260,937,-486,584,258,573,198
2017-05-04 15:30:00.000,1,5.141361236572260,949,-508,579,261,574,196
2017-05-04 16:00:00.000,1,5.141361236572260,947,-491,578,261,574,203
2017-05-04 16:30:00.000,1,5.141361236572260,937,-483,571,252,573,200
2017-05-04 17:00:00.000,1,5.141361236572260,941,-488,572,258,577,208
2017-05-04 17:30:00.000,1,5.141361236572260,933,-480,568,259,576,205
2017-05-04 18:00:00.000,1,5.117884635925290,933,-486,565,259,576,204
2017-05-04 18:30:00.000,1,5.117884635925290,931,-503,563,268,575,203
2017-05-04 19:00:00.000,1,5.0946221351623500,935,-501,559,263,573,196
2017-05-04 19:30:00.000,1,5.0946221351623500,940,-492,559,263,572,204
2017-05-04 20:00:00.000,1,5.071569442749020,940,-505,556,266,571,197
2017-05-04 21:00:00.000,1,5.04872465133667,946,-481,552,252,570,204
2017-05-04 21:30:00.000,1,5.04872465133667,955,-498,552,257,573,201
2017-05-04 22:00:00.000,1,5.04872465133667,960,-502,550,262,571,201
2017-05-04 22:30:00.000,1,5.026083946228020,958,-491,548,250,569,209
2017-05-04 23:00:00.000,1,5.026083946228020,960,-498,544,250,570,198
2017-05-04 23:30:00.000,1,5.026083946228020,972,-510,548,254,573,203
2017-05-04 00:00:00.000,1,5.026083946228020,965,-513,544,250,570,199
2017-05-05 00:30:00.000,1,5.0036468505859300,967,-497,545,244,572,205
2017-05-05 01:00:00.000,1,5.0036468505859300,964,-509,542,249,570,199
2017-05-05 01:30:00.000,1,5.0036468505859300,972,-523,544,256,572,197
2017-05-05 02:00:00.000,1,5.0036468505859300,972,-509,545,249,573,203
2017-05-05 02:30:00.000,1,5.0036468505859300,974,-512,543,257,572,204
2017-05-05 03:00:00.000,1,5.0036468505859300,996,-527,539,254,569,197
2017-05-05 03:30:00.000,1,4.98140811920166,1073,-548,543,250,571,201
2017-05-05 04:00:00.000,1,4.98140811920166,1119,-589,544,255,573,198
2017-05-05 04:30:00.000,1,4.98140811920166,1146,-610,543,262,569,197
2017-05-05 05:00:00.000,1,4.98140811920166,1134,-601,539,261,570,198
2017-05-05 05:30:00.000,1,4.98140811920166,1123,-586,536,258,569,195
2017-05-05 06:00:00.000,1,4.98140811920166,1109,-548,533,246,571,199
2017-05-05 06:30:00.000,1,4.959366321563720,1104,-550,533,244,571,201
2017-05-05 07:00:00.000,1,4.959366321563720,1087,-540,529,239,569,198
2017-05-05 07:30:00.000,1,4.959366321563720,1094,-539,532,242,572,202
2017-05-05 08:00:00.000,1,4.959366321563720,1088,-553,531,248,571,194
2017-05-05 08:30:00.000,1,4.959366321563720,1088,-534,533,244,572,201
2017-05-05 09:00:00.000,1,4.959366321563720,1070,-528,531,240,569,200
2017-05-05 09:30:00.000,1,4.959366321563720,1076,-525,532,241,573,202
2017-05-05 10:00:00.000,1,4.98140811920166,1068,-535,533,244,573,196
2017-05-05 10:30:00.000,1,4.98140811920166,1052,-512,533,244,573,198
2017-05-05 11:00:00.000,1,4.98140811920166,1053,-515,536,242,575,200
2017-05-05 11:30:00.000,1,5.0036468505859300,1037,-502,534,239,575,202
2017-05-05 12:00:00.000,1,5.0036468505859300,1036,-510,537,245,575,201
2017-05-05 12:30:00.000,1,5.026083946228020,1026,-513,535,253,573,200
2017-05-05 13:00:00.000,1,5.026083946228020,1020,-508,537,253,575,198
2017-05-05 13:30:00.000,1,5.04872465133667,1010,-478,538,237,576,208
2017-05-05 14:00:00.000,1,5.04872465133667,1014,-494,539,250,578,205
2017-05-05 14:30:00.000,1,5.04872465133667,1018,-489,541,248,576,200
2017-05-05 15:00:00.000,1,5.04872465133667,1012,-492,538,249,575,205
2017-05-05 15:30:00.000,1,5.04872465133667,1008,-504,537,249,578,196
2017-05-05 16:00:00.000,1,5.04872465133667,991,-468,537,250,573,201
2017-05-05 16:30:00.000,1,5.04872465133667,996,-481,537,251,576,204
2017-05-05 17:00:00.000,1,5.04872465133667,996,-482,537,246,578,203
2017-05-05 17:30:00.000,1,5.026083946228020,990,-480,536,252,575,201
2017-05-05 18:00:00.000,1,5.026083946228020,977,-473,534,243,575,198
2017-05-05 18:30:00.000,1,5.026083946228020,989,-500,532,246,575,195
2017-05-05 19:00:00.000,1,5.0036468505859300,991,-502,533,246,577,198
2017-05-05 19:30:00.000,1,5.0036468505859300,997,-497,532,250,576,202
2017-05-05 20:00:00.000,1,5.0036468505859300,998,-498,533,248,576,202
2017-05-05 20:30:00.000,1,4.98140811920166,1004,-500,531,251,572,202
2017-05-05 21:00:00.000,1,4.98140811920166,1003,-509,530,249,576,194
2017-05-05 21:30:00.000,1,4.959366321563720,1010,-516,529,253,571,194
2017-05-05 22:00:00.000,1,4.959366321563720,1010,-488,529,237,571,207
2017-05-05 22:30:00.000,1,4.959366321563720,1018,-499,531,245,575,199
2017-05-05 23:00:00.000,1,4.93751859664917,1018,-505,530,250,572,202
2017-05-05 23:30:00.000,1,4.93751859664917,1008,-503,527,240,569,198
2017-05-06 00:00:00.000,1,4.93751859664917,1018,-518,529,246,573,192
2017-05-06 00:30:00.000,1,4.93751859664917,1018,-497,531,242,573,201
2017-05-06 01:00:00.000,1,4.915863037109370,1018,-504,530,251,570,199
2017-05-06 01:30:00.000,1,4.915863037109370,1010,-491,528,243,567,197
2017-05-06 02:00:00.000,1,4.915863037109370,1019,-503,530,245,571,200
2017-05-06 02:30:00.000,1,4.915863037109370,1021,-507,530,245,571,201
2017-05-06 03:00:00.000,1,4.915863037109370,1018,-522,530,248,570,193
2017-05-06 03:30:00.000,1,4.915863037109370,1012,-511,530,244,571,196
2017-05-06 04:00:00.000,1,4.8943963050842200,1019,-510,532,245,569,203
2017-05-06 04:30:00.000,1,4.8943963050842200,1011,-493,530,245,567,196
2017-05-06 05:00:00.000,1,4.8943963050842200,1009,-495,531,246,566,198
2017-05-06 05:30:00.000,1,4.8943963050842200,1010,-490,533,240,568,205
2017-05-06 06:00:00.000,1,4.8943963050842200,1011,-490,533,245,568,202
2017-05-06 06:30:00.000,1,4.8943963050842200,1019,-507,535,250,570,201
2017-05-06 07:00:00.000,1,4.8943963050842200,1008,-506,532,244,568,196
2017-05-06 07:30:00.000,1,4.873116970062250,1017,-508,535,247,571,199
2017-05-06 08:00:00.000,1,4.873116970062250,1009,-493,532,237,569,202
2017-05-06 08:30:00.000,1,4.873116970062250,1020,-509,536,244,571,199
2017-05-06 09:00:00.000,1,4.873116970062250,1012,-500,535,238,571,202
2017-05-06 09:30:00.000,1,4.873116970062250,1015,-513,536,250,571,198
2017-05-06 11:00:00.000,1,4.915863037109370,995,-517,538,253,572,193
2017-05-06 11:30:00.000,1,4.93751859664917,980,-499,539,241,570,198
2017-05-06 12:00:00.000,1,4.959366321563720,968,-488,540,244,573,195
2017-05-06 12:30:00.000,1,4.959366321563720,970,-493,541,253,574,198
2017-05-06 13:00:00.000,1,4.959366321563720,955,-492,542,247,575,195
2017-05-06 13:30:00.000,1,4.98140811920166,943,-486,541,248,572,196
2017-05-06 14:00:00.000,1,4.98140811920166,952,-498,545,253,575,195
2017-05-06 14:30:00.000,1,5.0036468505859300,947,-482,543,244,578,199
2017-05-06 15:00:00.000,1,4.959366321563720,937,-481,541,242,577,198
2017-05-06 16:00:00.000,1,4.98140811920166,947,-488,543,245,580,200
2017-05-06 16:30:00.000,1,4.98140811920166,941,-481,543,242,580,200
2017-05-06 17:00:00.000,1,4.98140811920166,931,-493,541,247,579,199
2017-05-06 17:30:00.000,1,4.98140811920166,925,-495,540,254,579,196
2017-05-06 18:00:00.000,1,4.98140811920166,909,-479,537,243,575,197
2017-05-06 18:30:00.000,1,4.98140811920166,918,-481,541,247,579,202
2017-05-06 19:00:00.000,1,4.959366321563720,918,-476,540,248,580,201
2017-05-06 19:30:00.000,1,4.959366321563720,916,-481,538,253,578,204
2017-05-06 20:00:00.000,1,4.93751859664917,915,-488,537,251,575,196
2017-05-06 20:30:00.000,1,4.93751859664917,920,-481,537,247,578,201
2017-05-06 21:00:00.000,1,4.915863037109370,916,-468,536,237,576,202
2017-05-06 21:30:00.000,1,4.915863037109370,926,-500,534,252,574,200
2017-05-06 22:00:00.000,1,4.915863037109370,921,-475,533,237,574,207
2017-05-06 22:30:00.000,1,4.8943963050842200,934,-491,535,243,577,199
2017-05-06 23:00:00.000,1,4.8943963050842200,930,-479,534,242,571,204
2017-05-06 23:30:00.000,1,4.8943963050842200,928,-491,531,245,570,197
2017-05-07 00:00:00.000,1,4.8943963050842200,931,-477,532,237,571,200
2017-05-07 00:30:00.000,1,4.8943963050842200,929,-483,530,239,571,195
2017-05-07 01:00:00.000,1,4.873116970062250,935,-470,531,242,571,200
2017-05-07 01:30:00.000,1,4.873116970062250,935,-498,530,243,571,195
2017-05-07 02:00:00.000,1,4.873116970062250,942,-492,534,241,573,201
2017-05-07 02:30:00.000,1,4.873116970062250,932,-492,533,240,572,196
2017-05-07 03:00:00.000,1,4.873116970062250,943,-504,532,251,570,192
2017-05-07 03:30:00.000,1,4.852021217346190,939,-478,534,242,569,201
2017-05-07 04:00:00.000,1,4.852021217346190,946,-488,532,243,572,199
2017-05-07 04:30:00.000,1,4.852021217346190,945,-491,533,239,573,200
2017-05-07 05:00:00.000,1,4.852021217346190,945,-514,535,244,574,194
2017-05-07 05:30:00.000,1,4.852021217346190,949,-498,536,243,574,199
2017-05-07 06:00:00.000,1,4.852021217346190,936,-491,534,238,572,196
2017-05-07 06:30:00.000,1,4.852021217346190,1015,-502,537,241,573,198
2017-05-07 07:00:00.000,1,4.831107139587400,1023,-510,535,239,568,197
2017-05-07 07:30:00.000,1,4.831107139587400,1046,-519,536,250,569,197
2017-05-07 08:00:00.000,1,4.831107139587400,1055,-515,537,247,570,198
2017-05-07 08:30:00.000,1,4.831107139587400,1058,-506,536,240,569,202
2017-05-07 09:00:00.000,1,4.831107139587400,1070,-522,537,251,570,197
2017-05-07 09:30:00.000,1,4.831107139587400,1074,-516,536,238,570,201
