when,module,battery,wetness,rain,temperature
2017-04-25 19:20:02.877,05,4.094109535217285,1023,1,-127.0
2017-04-25 19:21:33.714,05,4.123776912689209,1023,1,-127.0
2017-04-25 19:22:20.675,05,4.123776912689209,1023,1,-127.0
2017-04-25 19:26:53.260,05,4.123776912689209,1023,1,-127.0
2017-04-25 19:27:38.671,05,4.123776912689209,1023,1,-127.0
2017-04-25 19:28:24.119,05,4.079434871673584,1023,1,0.0
2017-04-25 19:29:09.557,05,4.169093132019043,1023,1,28.375
2017-04-25 19:29:55.003,05,4.169093132019043,1023,1,28.375
2017-04-25 19:30:40.477,05,4.079434871673584,1023,1,-127.0
2017-04-25 19:31:25.884,05,4.184420585632324,1023,1,28.375
2017-04-25 19:34:27.634,05,4.094109535217285,1023,1,28.375
2017-04-25 19:35:13.066,05,4.123776912689209,1023,1,0.0
2017-04-25 19:35:58.500,05,4.138772010803223,1023,1,-127.0
2017-04-25 19:36:43.934,05,4.064865589141846,1023,1,0.0
2017-04-25 19:37:29.371,05,4.108889579772949,1023,1,28.375
2017-04-25 19:43:34.630,05,4.094109535217285,1023,0,28.4375
2017-04-25 19:44:20.141,05,4.184420585632324,1023,0,28.4375
2017-04-25 19:45:51.148,05,4.169093132019043,1023,0,28.4375
2017-04-25 19:47:22.146,05,4.123776912689209,1023,0,28.4375
2017-04-25 19:48:07.637,05,4.123776912689209,1023,0,28.4375
2017-04-25 19:49:38.643,05,4.0503997802734375,1023,0,28.4375
2017-04-25 19:50:24.132,05,4.138772010803223,1023,0,28.4375
2017-04-25 19:51:09.620,05,4.064865589141846,1023,0,28.4375
2017-04-25 19:53:26.108,05,4.138772010803223,1023,0,28.4375
2017-04-25 19:54:11.592,05,4.108889579772949,1023,0,28.4375
2017-04-25 19:54:57.080,05,4.153877258300781,1023,0,28.4375
2017-04-25 19:55:42.570,05,4.138772010803223,1023,0,28.4375
2017-04-25 19:56:28.051,05,4.108889579772949,1023,0,28.4375
2017-04-25 19:57:02.159,05,4.0503997802734375,1023,0,28.4375
2017-04-25 20:01:02.455,05,4.0503997802734375,1023,0,28.5
2017-04-25 20:02:33.384,05,4.0503997802734375,1023,0,28.4375
